0,1,2,3,4,5,6,7,8
,0.2617198242613275,,,0.30146412461987027,,,,
,,,,,,,,
,,,0.15871171278323618,,0.08795478972441095,,,
,,,0.11727406910563555,,0.1104322876871168,,,0.6160447584277655
,,,0.16684971793021244,,,0.026630002198244674,,
,,,,,,0.04023457885114958,,0.3784003653341785
0.13304492088138914,,,,0.1367011051102478,0.12839295978939252,,,
,0.08111278800684174,,,0.11102411400273704,0.10868363964539077,,,0.5693448689762908
,0.18072978502196735,0.5171170057091036,0.24457858609402766,,,0.032057184187324804,,0.5449742843667416
,,,0.5170371377263222,0.2698998430236616,0.35340803647215513,,0.4685714285714286,
,,,,,,,,
,,,,,,,0.2885714285714286,
0.29789056885969045,,,0.3606696695801668,,,0.04410024259975421,,
,0.19200389039809507,,0.12586721870805267,,,,,
,,,,,0.12570952210799566,,,
,0.19544689271221116,,,0.17548641490246103,,0.033123649044622484,0.10857142857142857,
,0.11667974645336555,,0.14844032245619787,0.13006076192050467,0.10535458804288414,,,
,,,,0.24331315803497322,0.22436469612892931,0.040128583627258504,,0.3597244022768505
,,,,,,0.04200846508250214,0.2742857142857143,
,,,0.46535289433155735,,,,0.19428571428571428,0.29966136715835395
0.08533174294719979,,,,,,0.03357188708403364,,
0.25999226944824844,,,,,,,,
0.2908321234975566,,,0.35480348706389764,0.29852120958115475,,,0.27714285714285714,0.37160774488494713
0.15173293201763416,,,,,0.1462837212783897,0.02936294227639798,0.1,
,,,,,,,,
0.10620954577031229,0.11136935305362712,,,,,0.023252029742467477,0.12285714285714286,
,,,0.15497612998524535,,,0.030974390591173025,,
,,,,,,0.039277318334049564,,
,,,,0.30626335008325567,,,0.6142857142857143,
0.17944788983830923,0.17659321863366534,0.4934767822914734,,,,,,0.439182090639809
,,0.2939467012922772,,0.13468668187636934,,0.036204872627814154,,
,,,0.33325515470594014,,,,,0.3408063803717725
,0.21405708153067043,,,,0.2589580917650947,,0.08857142857142856,0.41563999610709484
,0.10153469497266661,,0.07335931426387625,,,,,0.7043588060759267
,,0.6016818153712978,,0.18138102279920115,,,,0.4963953195301563
0.3080837396743339,,,,,,,0.02857142857142857,
,,0.6197984294812341,0.23886031159846782,,0.20276655363273907,0.030897560571362396,0.26857142857142857,0.5361952840947373
,0.01796827313277661,0.12450792473051789,0.09249320834780611,,,0.024240060021801228,,0.6971619223964327
,,0.48892186566087514,0.15088790772545038,0.09982093453751739,0.11934483162840884,,0.07714285714285714,0.5873071327505621
,,,,0.09540581872194781,,,0.037142857142857144,
,0.21925210450414195,0.36416661514046034,,0.3036078391415122,,0.04322717419281523,,0.34693770603075896
0.2849213064366805,,,,,0.35154551887092245,0.04808398295128647,,
,,,,,,,,
0.1360000637571278,0.1054579602240333,,,,,,,
,0.36744139249421476,0.43477812815598005,,,0.46823445336255937,,,
,,,,,,,,
,,,0.42161278794363,0.325250066386874,,,,0.2404417948289243
0.3213797573775631,,0.5622539623652589,,0.3201000137782859,0.3101058263081406,0.0493849020705124,0.41714285714285715,0.2688450299329473
,,,0.17931243104241168,,,0.032087387634916205,,
,0.15739142100144216,0.3898472763247388,0.2816684024736014,,,0.039665810178693986,,
,0.14734480330013083,0.408376100084503,,,,,0.1742857142857143,0.481861806857003
,,,,,,,0.037142857142857144,
,,0.48653104969187333,0.12675968066351925,,,,,0.6420798095471005
,,,0.14572978959457322,,,,,
,0.18559546567394442,0.4562336404295224,0.26630658073702757,,,0.04182177002207778,,
,,,,,,0.04427627206774785,,
,,0.4199591912446671,,0.15422853006475348,0.15473301913573534,,0.3057142857142857,
,0.29111781869403364,,,,0.2919255360166769,,0.3314285714285714,
,,,0.2822143529831877,0.1863287607231178,0.20152193286603856,0.038505431476541785,,
,0.1023194821745984,0.4923844267194294,0.1270825156842389,0.0937760996603687,,,0.03142857142857143,
,,,0.11881693638757358,,,,0.16,0.5853706619685624
,0.11046047556762924,,,,,,,
,,,0.20151896801983468,,,0.1980323964066581,,
0.10748548529136341,,,,,0.09964080774298881,,,
,0.19972029379213202,0.49219893237700685,0.2726880736832634,0.21588980395938928,,,0.21714285714285714,
,,,0.1364355392612231,,,0.02542714989791707,,
,,,0.29992710446512305,,0.2285328516327306,0.0487055132712533,,0.4485624948531302
,,,,0.25354350765354366,0.2510878515126821,,,
0.132335622834084,,,0.17260030378246208,,0.08872415955437984,,,0.5351571760466549
,,,,,,,,
,,,,0.3465020508121672,,,0.18571428571428572,
,,,,0.3689862050364343,,,,
,0.25123587215346954,,,,,0.0352560124445755,,
0.341261355078056,,,,,0.3830759116273355,,0.26571428571428574,0.2573160415143401
0.1989323337632512,,,,,,,,
0.11077561874300167,,,0.14951133251199347,,,,,
,,,0.09577726779067476,,,,0.03428571428571429,0.6226277609057493
,,,0.3874713828620006,0.2461720282956168,,,0.17142857142857143,
,,0.5243925060285661,0.335026708400312,0.3377180909557897,,,,0.3474417873425682
,0.10454975349632763,,,,,,,
0.3107960741548527,,0.5549372410808137,0.23169220424454234,,,0.04512489455929253,,
,0.299201126873931,0.5097384529771842,,0.3208180077782977,,,,
,,,,,,,0.15142857142857144,
,,,,0.21471515962979598,0.22852932079367613,,,
0.336190006867174,,0.7708938766256518,,,0.3831747751208606,0.041243940315344764,,
,0.4007552738370729,,0.6727667351240323,0.4568739705054592,,,,
,,,,,,0.036491239065290136,0.2571428571428571,0.5044755932313361
,,,,0.13537106914414573,,0.032529490599035364,,
,0.06525807425294297,,0.06902402154387562,,,,0.09714285714285714,
,,,0.14699355360579416,0.16855560532848582,,0.04010338262567443,0.12857142857142856,
,0.3073689505986518,,,,0.29826868837803144,,,
0.15103213492070872,0.10412784653050276,,,,,,,
,,,,,0.2265926555722996,,,
,,0.5791339475257115,0.2806489234608025,,,0.04294354494277721,,
,,,,0.15095356218498965,,0.037304750049009815,,
,0.08095784284133213,,,,0.040491309192751325,,,
,0.17710299493577492,,0.22237204911660463,,,0.03332516267152137,0.18571428571428572,
,,,,,0.09006058213649659,0.024971832925476674,0.09428571428571429,0.639085267100709
,,,,,,,,
0.30932966021435676,,,0.5282291231728414,,,,,
,,,0.13295761167821563,0.10315120965221378,,0.02522167206852181,,
0.44639154580484736,,0.4977431521671922,,,,0.05282545229426804,,0.20308737326222964
,0.18127376999698158,0.5962818689585523,,,,0.03125122406550298,,
,,,0.2407608321734206,,,,,
,,,,,,,,0.5529597308904521
0.1696880018383305,,,,,0.18040045364220172,,,0.46579858208415176
,0.3813180400442701,0.5592448319215152,,,,0.0610501342307281,0.16285714285714287,0.22822156619560857
0.2538051715000325,0.15655699768588394,,0.3785133377659315,0.25469677854362655,,,,0.35147693328908064
0.27288183546144884,0.24677868330147235,0.4737731610296997,,,,0.046641768328797,,0.35027911631052416
,,,,,,,,
0.32343061165666254,,,,,,0.0383581896695337,,0.4187842656758059
,,,0.17617878653585764,0.1769956276377204,,0.034502247655622556,,0.5678750477255203
,,0.6126053710917373,,,,,,0.4702130367405403
,0.052627695609886976,0.1905851315979307,,0.10251771007422758,,,0.11428571428571428,
,,,0.2499809892233269,,,,0.34285714285714286,
0.16421657765020448,,,,,,,,
,,0.1906057420804221,0.11756877096234082,,,,,
,,,0.4543419639009723,0.32283499921122083,0.294437728003932,,0.18,0.33340237417306956
,,0.38710608215338327,,,,0.034324330472154455,,
,,0.5714256270739299,0.039603138546919284,,,,0.017142857142857144,
,0.1516973538585371,,,0.226905182353221,0.21648562877888053,,0.045714285714285714,
,,,,,,,,0.5970843138380302
,0.10801757386725695,,,,,0.03635994845404126,,
0.11566685306771406,,0.4022135658195759,,,,,,0.5460797696198678
,,0.45959314907561977,,,0.5066958831828962,,,
0.09927330156988644,,0.2975741462107627,,,,0.03023025315113985,,0.5941396804324119
,,,0.2245299463603624,,,,,
,0.21821309990944765,0.42649271419443924,,0.2723876245436365,,,,
,0.010318945567964588,,,,0.02358159133503849,,0.09142857142857143,
,0.21053962504611468,,,,,,,
,0.12349330918603481,,0.2544990082363319,0.19447508430818744,,,0.16285714285714287,
,0.11408659489552943,0.27185226406150165,0.24099202550145965,,0.16804957862966724,0.03639430487567648,,0.49074312066259257
,,,0.16208490700318015,,,,,
,0.1304551095012912,0.366804756899359,,,,,,
,,,,0.2220817415600238,,,,
0.1315362678436941,0.15898313042894996,,0.1984457680339848,,,0.03168275582296514,0.16285714285714287,
0.10392119618998029,0.11006070362544858,0.4777303736680476,,,,,,
,0.06137974980715699,,,,,,,
,,0.1626785383045817,,0.15401389168501167,,,,
,,0.28698035821018564,,0.14764617402128888,,,,0.5191787966431181
,,0.4142088666295678,,0.10700459698714909,,,0.07142857142857142,
,,,0.25715912423967335,,0.18529419657169652,,0.34285714285714286,
,0.12188348928463628,0.33809435478884553,0.24433987201917284,,,0.035629119408103045,,
0.12747972058438722,,,,,,,,0.5892286308203301
0.14151505531594977,,,,0.14551564978018772,,0.03210768057626668,0.10285714285714286,0.5619408627775879
,0.4056719321192609,,,,,0.06294889284071636,,0.119467270898787
,,,,,0.05052771920508101,,0.037142857142857144,
0.13583004474953408,,,,0.13572659893861516,,0.029318203419653216,0.21714285714285714,
,,,,0.14945631988084837,0.12425305099802697,,0.1,
,0.09281550793171682,,,,,,,
0.22147233804029182,0.18235436160579538,,,,,,,
,,,,,,,,
0.09473113752013994,,,0.16851988081566116,0.09820085335963835,0.09942825123190974,,,
,,,,,0.4350198503771643,,,
0.117427081105708,0.14518630311567232,,,,,,,0.5917091101467575
0.15150048415568956,0.13206627091927425,0.413384447329912,0.19946106885410836,,,,,0.4647854285564558
,,,,,0.1474912682350183,0.03419653213453333,0.011428571428571429,0.5129276892862757
,,0.35963230899235354,0.30551195534124825,0.1639717471889573,0.1732505045569009,,,
,0.13644632256766276,0.30975494136317727,0.21634458836306483,0.2130074249550623,,0.04516850078675263,,
,0.17155314082570344,,,,,,0.11714285714285715,
,,,,,0.24849268480764694,,0.42,
0.052220009908920284,,,,0.04930508273283305,,,,
,,,,0.14908922978457848,,0.03277111817976658,,
,0.37520474896870915,0.7293431439229991,,,,,,
,0.24795251031290882,,,,,,,0.3369409251638888
0.14883277966466407,,0.3148457305385519,,,,,,0.5493862435710917
,,,,,0.39333123366104233,0.6003846975365409,0.3171428571428571,0.3986734176962486
,,,,0.17671528117305157,0.15575519704200427,,0.07428571428571429,
0.1707912658047943,0.07356742797732838,0.15987551268575192,,,,,,
,,0.4699602217687916,,,,0.029621370524851916,,
0.33315888674741684,,0.4603145159628187,,,0.3518756523225154,0.05057699439263558,0.5542857142857143,
,,,,,,,,
,,0.4344483604361178,,,,,0.07142857142857142,
0.07549189288271212,,,0.12023417934307111,,,,,
,,,,0.14367338100567695,,,,0.6176119023080435
,,,0.22200548234588247,,,,,
,,,0.2484311582869298,,0.22674271623211453,,,0.44928867139638023
0.12426450175796998,,,,,,,,
0.3164120144994335,,0.5783095282260556,,,0.34608860711223977,,,
,,0.4084173210494857,,,,,,
,,0.41130278859828107,,,,,0.07714285714285714,
,,0.49679506997258804,0.3767250713008579,,,,,
,,,0.24201150451425857,0.20599257417408245,0.16590635932360423,,,
