0,1,2,3,4,5,6,7,8,9,10,11,12
,0.18,,,0.31481481481481477,,,,,,,,
,,,,,0.6871048093504503,,,0.08695652173913043,,,,0.09933774834437087
,,,0.0,0.15020576131687247,,,,,,,,
0.0015536718718739421,,,0.0,0.28600823045267487,,,0.43838718184215547,,,,,
0.0023032513924937294,0.125,,,,,,,,0.2366412213740458,,,
,0.125,0.27162756598240473,0.0,,,0.8547888774459321,,0.17391304347826086,0.2366412213740458,,,
0.0009830293128416045,0.125,,,0.28600823045267487,,,,0.17391304347826086,,,,0.38576158940397354
0.006980677056100335,,,,0.31481481481481477,,0.5520082389289392,,,,,,
,0.0,0.28152492668621704,,0.31481481481481477,,,,,,0.8936170212765959,,
0.008951231585341017,,0.28152492668621704,,,0.3630963786165934,0.34706488156539655,,,,0.8936170212765959,,0.2748344370860927
,0.0,0.28152492668621704,0.0,,0.46062464073577314,,,,,,,0.33388520971302427
0.01378163036749066,,,,,0.4945391837516767,,,,0.22900763358778625,0.8936170212765959,,0.46881898454746135
0.011038679607076014,,,,,,,0.26967599959988725,,,,,
,0.0,,0.0,,,,,0.13043478260869565,,,0.764284633617429,0.4078366445916115
,,0.28152492668621704,0.0,0.31481481481481477,,,,,0.22900763358778625,0.8936170212765959,0.9495183821675324,
,,0.28152492668621704,0.0,,,0.9423274974253347,,,,,,
,,,,0.31481481481481477,,,0.282752412043394,,,,,
,,,0.0,,,,,,,0.8936170212765959,,
,0.0,0.20161290322580644,,0.23456790123456794,,0.6725025746652935,,,,,0.9999999999999999,
,0.0,,0.0,,,,,0.17391304347826086,,,0.9512330425134904,
0.0008297190015317544,,,,0.23456790123456794,0.43858976815481887,,,,,,,0.19426048565121412
0.00023951926202440645,,,0.0,,0.5813374209618701,,,0.08695652173913043,0.12404580152671751,0.6063829787234043,0.9967976196479903,
0.00030650822503076327,0.75,,,,0.6635370760682123,,,,0.12404580152671751,,,
,,0.23643695014662755,,,0.6148687488024526,,,0.08695652173913043,0.08778625954198471,,0.9710272832719755,
0.0017201327010894023,0.0,,,0.12962962962962965,,,0.41750857059716834,0.08695652173913043,,,,
0.0013079707424580092,0.0,,,,,,,,,,,
0.0018556841933472315,0.0,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,0.08778625954198471,0.5638297872340423,,
,0.0,0.23643695014662755,,,,,,,0.08778625954198471,,0.9999999999999999,
0.00041643306701099296,,,,0.11111111111111105,0.4893657788848439,0.6189495365602471,,,0.10687022900763354,,,
0.0005314158004933805,0.21,,0.0,,,0.18743563336766222,0.5169729651083488,,0.10687022900763354,,0.9999999999999999,0.09795805739514349
0.000488817114286318,,0.18988269794721407,0.0,,0.4669476911285687,0.19052523171987643,,,,,0.9999999999999999,0.184878587196468
,,,,,,,0.5628949976811648,,,,0.9999999999999999,0.3606512141280353
,,,,0.03703703703703709,,,,0.17391304347826086,,,,
,,,,,0.5407166123778501,,,,0.24045801526717553,,0.9999999999999999,0.11147902869757173
,,,,0.13991769547325106,,0.27085478887744596,0.6079167765461176,,0.1851145038167939,,,0.14155629139072848
,,,0.0,,,0.41709577754891863,,,0.1851145038167939,,,
,0.17500000000000002,,,,0.6788656830810501,,,,0.05534351145038163,0.6382978723404256,,
0.00033179768254155224,0.8,,,,0.5228971067254263,,0.49849503041766324,,0.28625954198473275,,0.9999999999999999,0.08112582781456953
0.0004211537657463403,0.8,,,0.026748971193415683,,,,,0.28625954198473275,,,0.2348233995584989
,,,,,0.44395478060931215,,0.48817393992852537,0.13043478260869565,,0.6702127659574466,,
,,,0.0,,,0.309989701338826,,0.13043478260869565,,,0.9999999999999999,
0.000998090589759141,,,,,,,,,0.4026717557251908,,,
0.0010701374442676555,0.0,,,,0.5207894232611611,0.737384140061792,,,0.4026717557251908,,,
0.0009076105306649845,0.0,0.45344574780058655,,,,0.44181256436663235,,0.17391304347826086,,,,
0.0008716433022051957,0.0,,0.0,,,,,,0.4026717557251908,,0.9978818901608755,
0.0003912560070891407,,0.16129032258064516,,,,,,,,,0.9999999999999999,
,,,,0.08436213991769548,0.5859360030657214,,,,0.1793893129770992,,0.9967976196479903,
,0.25,0.16129032258064516,,,,0.3017507723995881,,0.13043478260869565,0.1793893129770992,,,
,,,,,,,0.38839127390446393,0.13043478260869565,0.1793893129770992,,,
0.0004975841262233916,0.0,,,0.13168724279835387,,,,,,0.6276595744680851,,0.21771523178807944
,,,,,0.5880436865299866,,0.3008211405032328,,,,0.988400827071461,0.13245033112582782
,,,,,,,,0.08695652173913043,,0.6276595744680851,,
,0.0,,0.0,,,,,,0.1145038167938931,,,
,0.0,,0.0,,,0.619979402677652,,,0.1583969465648855,,0.9978818901608755,0.10954746136865343
,0.0,,,,0.5472312703583061,,,,0.1583969465648855,0.5531914893617023,,
,,,,,,,,,,0.5531914893617023,,
,0.28,,,,,,,,0.1583969465648855,,,0.17742825607064017
,,,0.0,,,,0.2260091480326274,,,,0.9999999999999999,
0.0012219865869213266,0.0,,,,0.49856294309254656,,,,,,,
0.0008491637844178277,0.0,0.08907624633431087,0.0,,0.8160567158459476,,,,,,,
,,,,,,,,,0.1698473282442748,,,0.1230684326710817
,,,,,,0.7929969104016479,,,,,0.994603863028897,
,,,,,,0.7044284243048403,0.15699879056825106,,,,,
0.0025001719683110735,0.0,,0.0,,,0.8496395468589084,,0.17391304347826086,,,,0.24558498896247244
,0.0,,0.0,,0.4935811458133742,0.8702368692070032,0.1441406214478626,,,,,0.32312362030905073
0.0014980350653502061,,,,0.2777777777777778,,,,,,0.8829787234042552,,
,,,,,,,0.09833680400840238,0.17391304347826086,,,,
0.00140328389787645,,,0.0,,0.4916650699367694,0.8475798146240989,,,,0.8829787234042552,0.9767764385495991,0.3410596026490066
0.0013678786573613452,0.0,,0.0,0.2777777777777778,,,,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9958142115083968,
,0.0,,,,,,0.14987860215151544,,0.37595419847328243,,,
0.0024255399692570115,,,,,,0.9526261585993822,,0.21739130434782608,0.46755725190839686,,0.9999999999999999,
,0.0,,,0.33333333333333337,0.5159992335696492,0.8372811534500515,,,,,,
,,0.3500733137829912,,,,0.878475798146241,,0.21739130434782608,,,,
,0.0,,,,,,,,,,0.9939734731958243,0.23647902869757176
,,,,,,,,0.21739130434782608,0.46755725190839686,0.5531914893617023,,0.37637969094922735
0.0015560322212416157,,,0.0,,,,0.14818721639734833,,,,,0.3278145695364238
0.0007043956898671775,,,,0.4032921810699587,,,0.10258345533741327,,,0.6914893617021276,0.980457915174744,
,0.0,,,,,,,0.043478260869565216,,,,
0.0016191996662241201,,,0.0,,,0.9691040164778579,,,0.001908396946564861,,,0.6534216335540839
,,,,,,0.8805355303810505,,,0.001908396946564861,,,
0.004282685331260422,,0.9233870967741936,,,,0.9546858908341915,,0.043478260869565216,,,,0.7044701986754967
,,,,,,0.9588053553038105,0.05989869872418592,,0.4770992366412213,,,
,,0.7855571847507332,,,,0.9876416065911431,,0.13043478260869565,,,0.9999999999999999,
0.0037511571331781046,,,0.0,0.4917695473251028,0.5550871814523856,,0.08992534259654995,0.13043478260869565,,0.9148936170212765,,
,,,,,,,0.10892160517964154,,,,0.9719098290382773,
0.0036360620021067803,0.0,,,,,,,0.13043478260869565,,0.9148936170212765,,0.3669977924944812
0.010900880163039446,,0.7855571847507332,,,,,,0.13043478260869565,,,,
,,,,,,,,0.13043478260869565,,0.9148936170212765,,
0.003198610585964598,,0.7855571847507332,,,,0.9340885684860968,,,0.4770992366412213,,0.9777598466891926,
0.037256765997661236,0.0,0.7008797653958945,,,0.3529411764705882,,,0.17391304347826086,,,,
0.031172572110921132,,0.7008797653958945,,,,,0.019669179496039815,,,0.22340425531914887,,0.760485651214128
,0.0,0.7008797653958945,0.0,,,1.0,,,,,0.435195925160119,
0.024151207127625664,,,,,,1.0,,0.17391304347826086,,0.22340425531914887,,0.41169977924944806
,,,0.0,,0.26154435715654345,0.9557157569515963,,,,0.22340425531914887,,0.7671081677704195
0.026128730307380426,,0.7008797653958945,,0.9999999999999999,,0.9361483007209063,,,,,,
0.01674724075158919,,,,,,,,,,,,
,,,,0.9999999999999999,,,0.04370322545444626,0.17391304347826086,0.41221374045801523,,,
,,,,0.9999999999999999,,0.9588053553038105,,,0.41221374045801523,,0.8086640778657521,
0.03966162481055387,,0.7008797653958945,,0.9999999999999999,,,0.0560066927952423,,,0.22340425531914887,0.22111553784860558,0.3667218543046357
0.027429058013790735,,,,,0.3278405824870666,,,,,,0.22267890463462603,0.3976269315673289
,0.0,0.7008797653958945,,,0.5650507760107301,,0.05786176104174813,,,,,
,0.0,,,,0.7526346043303315,,,,,,0.9433405618034193,
,,,,,0.8126077792680589,,0.08285062153879731,,0.41221374045801523,,,
0.017002383278475815,,,,,,,,,0.41221374045801523,0.22340425531914887,0.9786928236421403,0.043874172185430466
,,,,,0.4393561985054609,,0.11752402949922254,,,,0.995486408795199,0.2734547461368653
,,,,,,,0.10492047758913876,,,,,
,0.0,0.7008797653958945,,0.4526748971193414,,,,,,0.22340425531914887,0.930404962428766,
,0.0,0.7008797653958945,,,,,0.11787867489928981,,0.41221374045801523,0.22340425531914887,,
,,0.7008797653958945,,,,0.972193614830072,,,0.41221374045801523,,0.8770235513641635,
,0.0,0.1315982404692082,0.0,,,,,,0.20801526717557245,,,0.3576158940397351
0.0009605497950542364,,,,,,,,,,0.4255319148936172,0.9964698169347925,
0.0008783871575414062,,,,,,0.6776519052523172,0.14297665705789814,,0.20801526717557245,,,
0.0005786227878468533,,,0.0,0.2119341563786007,,,,,,,,
0.0006694400397078201,,0.07331378299120235,,,0.8055182985246215,,,,,,0.99662111049473,
,,,,,,,0.13351944638943702,,,,,0.21302428256070638
,,,0.0,0.2119341563786007,,,,,,,,
0.0010538397938718138,0.0,0.07331378299120235,,,,0.9546858908341915,,0.08695652173913043,,,,0.10899558498896247
0.0008627638926791854,,,0.0,,,0.8949536560247168,,,,,,
,,,,,0.6171680398543783,,0.2417954150715202,0.17391304347826086,0.4026717557251908,,0.992359675223158,
,,,0.0,,0.5738647250431118,,,0.17391304347826086,,0.2765957446808509,,
,0.45,,,0.10699588477366251,,,0.4865189280615447,,,,,
,,0.1092375366568915,,,0.6930446445679249,,,0.17391304347826086,0.4026717557251908,0.2765957446808509,,0.031456953642384114
9.070485427203005e-05,,,,0.03292181069958855,0.5830618892508143,0.16374871266735327,,,0.14885496183206098,,,
8.41857941136933e-05,0.8,,,0.07613168724279828,,,,0.13043478260869565,,0.1914893617021276,,
,0.8,,0.0,,,,,,0.27099236641221375,,,
0.0004534118737712134,,0.03885630498533725,0.0,0.039094650205761305,0.6794405058440315,0.34706488156539655,,,,,0.8926067880377225,
,,,,,,,,,0.41030534351145037,,,
,0.8250000000000001,,,0.061728395061728336,,,,,,,,
,0.8250000000000001,,0.0,,,,,0.043478260869565216,0.30725190839694655,0.22340425531914887,,
,,,0.0,0.0639917695473251,,0.31204943357363546,,,,,,0.05739514348785872
,0.9500000000000001,,,0.0639917695473251,0.8570607396052886,,,,,,,
,,,,0.21399176954732513,,,,0.13043478260869565,,0.6382978723404256,,
0.0025106249440821995,,,,,0.5297949798812033,,0.2932917458556502,,,,,
,,,,,,,0.28277059898698725,,0.17175572519083965,,0.9607141056029048,
,0.0,,1.0,,,,0.24965217470378015,,,,,0.5894039735099337
,,,,0.21399176954732513,0.45966660279747085,,,0.13043478260869565,0.17175572519083965,,,
,0.0,,,,,,,0.13043478260869565,0.17175572519083965,,,
,,,1.0,,0.4303506418854187,,0.22942829342814797,,0.17175572519083965,0.6382978723404256,,
,,0.37133431085043994,0.0,,0.5391837516765664,,,,,,,
,,,,0.21399176954732513,0.35466564475953255,,,,0.17175572519083965,0.6382978723404256,,0.7676600441501105
