0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,0.0,,0.018558710663602485,,,0.003562806178655977,0.032136827271606716,,0.04070347312710121,,,0.006873844731977774,,,,
0.6171281548640039,0.625,,0.44371935842092525,0.6980322626999591,0.3765542351295814,0.3765542351295814,,,,,0.0,0.43484288354898326,0.3333333333333357,0.3863606897445871,0.36281179138321995,0.0
0.7363391325655475,,,,,,0.510626694481557,,,0.6415070057751393,0.5393712143063167,0.0,0.5690272643253234,0.4848484848484844,0.4957107048705649,,0.0
,1.0,,0.9998464314849188,0.9942099703220073,0.9994624538046236,,,0.0,,0.9821171041246035,,,0.9090909090909065,,1.0,0.0
,,,,0.1637710284059013,,,0.24175381960788966,0.0,,0.08537640611479669,,,0.030303030303034717,0.14101733004883532,0.10770975056689341,0.0
0.6171281548640039,0.625,0.4072645301874742,,0.698354571754443,0.37658079991249244,,,,,0.4061147966541679,0.0,0.4340341959334565,0.3333333333333357,,0.36224489795918363,0.0
,,,,,0.5108313995734008,0.5108313995734008,,,0.6408032109132442,,0.0,0.5679875231053604,,,,
0.8659642244547904,,0.699610644090674,0.7899937241075051,,0.6762987444233488,0.6762987444233488,,,0.8090142045911555,0.7158927026247477,0.0,,0.6363636363636367,,0.6609977324263039,
0.9999999999999999,1.0,,,0.9944540399445034,,0.9995530865933789,,,0.9994168556858578,,0.0,0.9794362292051754,,0.9988331388564761,0.9988662131519274,
,0.0,0.00688632118605306,,,0.005553602262694451,0.005553602262694451,,0.0,,0.006922411306605147,0.0,,,0.0,0.011337868480725613,
,,0.09248664628696635,0.028131443996758265,0.075235162483974,,,0.2862482236540236,0.0,,,0.0,,,0.14252992782747742,,0.0
,0.25,,,,0.08602614287165303,0.08602614287165303,,0.0,,0.08537640611479669,,0.09998844731977813,0.030303030303034717,,,
0.370374908110757,,0.19951474759353977,,0.3764392081172012,0.16954113244106914,0.16954113244106914,,,,0.16267666570522066,0.0,0.18259011090573007,0.09090909090909349,0.194725355460478,,
,0.625,,,0.6986784393633498,,,,,0.5449423290381739,,,,0.3333333333333357,,0.3611111111111111,0.0
,,0.5339470222004079,0.6082427234710389,0.7931265256299604,0.5106751361445123,0.5106751361445123,0.6092573426012684,,,0.539082780501875,0.0,,0.4848484848484844,,0.4744897959183674,
0.8659642244547904,,,0.7900017132210065,,0.6763549992577487,,,0.0,0.8083546482634363,,,0.7371187615526801,0.6666666666666643,0.6725117766541338,0.6598639455782312,0.0
,,0.9997200244170366,,,,0.999729664268023,0.9973093091666134,0.0,,0.981251802711278,0.0,,,0.9976878862526471,,0.0
,,,0.0372505732188938,0.03899877217082626,,0.007366258037800123,,0.0,0.06505075366375479,,0.0,,,0.0,0.022108843537414956,0.0
0.11639304092134281,0.125,,,0.07522051207240699,,,,0.0,,,,0.08150415896487978,,0.1655106097929902,,0.0
0.24577309482969859,0.25,0.11203436584124171,0.03510061400775655,0.16538537907628204,0.0860183297002086,0.0860183297002086,,,,0.08537640611479669,0.0,,0.030303030303034717,0.1402718354293617,0.10714285714285715,
0.6171281548640039,,,,,,0.3765698614724703,,,,0.405826362849726,0.0,,,0.38398375037814947,0.3605442176870748,
0.7363391325655475,,0.5339422656348827,0.608243167310678,,,,0.6077130167366316,,0.6393956211894531,,,0.5660235674676525,,,0.4739229024943311,
,,,,,0.9996734094336232,,0.9959713883935002,,,0.980963368906836,0.0,0.9762592421441773,0.9090909090909065,,0.9965986394557823,0.0
,,0.021819510397748838,,0.04243663151503041,0.008505418434396705,,,0.0,,,,,0.0,0.0,,
,,,0.02511910436711573,,,0.03236840665994734,0.28184095522494435,0.0,,0.06662820882607445,0.0,,0.0,0.17914559834046417,0.12471655328798184,0.0
,,,,0.16619177513426164,,,,0.0,,,,0.09912199630314228,,,,0.0
,0.375,0.19951721549275434,0.10642963854587484,,,0.1695255060981803,0.3200095629409311,,,,,,0.09090909090909349,,,0.0
,,0.29482195451413584,0.27369060648911314,,,,0.4234214836516772,0.0,0.42011325064749094,,0.0,,,0.2824992437011107,0.25510204081632654,
,0.625,0.40727787614523797,,,0.3765167319066482,,0.5249920927545872,,0.5431325708218715,0.405826362849726,0.0,0.43166589648798515,0.3333333333333357,,,0.0
,,0.5339368748606207,,0.7934388599361428,0.5107470173218011,,,0.0,,,,0.5650415896487984,0.4848484848484844,0.49218851290029825,0.4727891156462585,
0.0,,0.026948852788777816,,,,,,0.0,,,0.0,,,0.0,,
,,,,,,,,0.0,,0.06662820882607445,,,0.0,0.1752020398461472,0.12414965986394555,0.0
0.370374908110757,0.375,0.199518277103031,0.10642963854587484,,,0.1695364445382025,0.3186805517401138,,,,0.0,0.1810304990757855,,0.19333160465015775,,0.0
,,0.2948186593861342,0.27369238184766886,,0.2656868949675363,,0.4219469494366923,,0.4193732606212697,,,,0.2121212121212146,0.2818834003198064,,0.0
0.6171281548640039,0.625,0.407282715433642,,,,0.3764886044894483,0.5233260027352387,,,0.405826362849726,0.0,,0.3333333333333357,0.38239552271057525,0.35884353741496594,
0.7363391325655475,,0.5339312359177224,0.608243611150317,,0.5108095226933564,,,,0.6380000965204382,,0.0,,,0.49130256277280787,,
0.8659642244547904,,,0.7900163599290922,0.8514077331106478,,0.6761518568001937,0.7492089042265526,,0.8063880443350544,,,0.7334219038817004,0.6666666666666643,,0.6564625850340136,
,0.0,,,,0.009811780699903896,0.009811780699903896,,0.0,,,,,0.0,,0.05328798185941043,
0.11639304092134281,,0.09031310264909678,0.024891858471966732,,,,0.2776861246775848,0.0,0.15881231600791468,0.06633977502163252,,,,0.1804421107221574,0.12358276643990929,0.0
0.370374908110757,0.375,0.19951961445623667,,0.3789544032435388,,0.16954269507535802,,0.0,,0.16238823190077878,0.0,0.180510628465804,,0.19287782531656514,,
0.4903209997549619,0.5,0.29482534615216255,,0.5957624152107432,,0.2656978334075585,0.4204828097227191,,0.4186372922799735,,,,0.2121212121212146,0.28127836120834954,0.2534013605442177,0.0
,,0.5339263690550256,0.608243611150317,0.7937505708205572,0.5105970044300682,,,,,,,0.5630198706099814,,0.49042741691516495,,0.0
0.8659642244547904,,,0.7900176914480092,0.8515205724508053,,,0.7476720030054957,,0.8057365313771854,,,0.7322088724584103,0.6666666666666643,0.6683197199533256,0.6558956916099774,
,,,,,,,,,,0.9798096336890685,0.0,,0.9090909090909065,0.9930960715674836,0.9931972789115647,0.0
,0.0,,0.04935985008872357,0.048424597604626474,0.009993046277414463,0.009993046277414463,0.17845724815980213,0.0,,,,,,,0.06972789115646258,
0.24577309482969859,0.25,,0.03510150168703452,,0.08604020658025298,0.08604020658025298,0.2343870882478286,,,,0.0,,0.030303030303034717,0.13880245473010935,0.1054421768707483,
