0,1,2,3,4,5,6,7,8
0.2966366786786866,0.2617198242613275,0.46381829798635577,0.42300830429721537,0.30146412461987027,0.32375781551224714,,,0.2945182405066766
,0.08180970587248887,,0.11999574381439464,0.09392615033873669,0.09750765132823103,0.03142017460046738,0.11142857142857143,
,,0.2698530472598363,0.15871171278323618,,0.08795478972441095,0.028136776689960764,0.08285714285714285,0.588524913345428
0.13465478835954237,0.08944159372170239,0.28916506935427355,0.11727406910563555,0.13615265694374806,0.1104322876871168,0.026564120928185928,0.11714285714285715,
0.07239754694450605,0.048126236710601344,0.2608256559286053,0.11521533430137414,,,0.030526341323309315,0.04285714285714286,
0.11928161656197657,0.09308246973203207,0.345782064758136,0.18645881179442508,0.11587071196415913,,,0.21142857142857144,
0.25763059917089165,0.2540322634738572,,0.33061175147330035,0.26550455191064354,,0.04023457885114958,,0.3784003653341785
0.13304492088138914,0.09916825971761077,0.3334776067107731,,0.1367011051102478,0.12839295978939252,0.03636117546909966,0.07428571428571429,0.5037319485238154
0.11063774395403113,0.08111278800684174,0.3163090747954409,,0.11102411400273704,0.10868363964539077,0.029838457804415124,,0.5693448689762908
,0.1517476607304558,,,0.08775223354705369,0.11258556988448506,0.02055354047172311,0.02,
,0.18072978502196735,,0.24457858609402766,0.1794596356116075,0.15778896033737874,0.032057184187324804,0.09142857142857143,0.5449742843667416
0.4032678184568915,0.32350135828554183,0.4223500072136689,0.6057234554544773,,0.46753534722977436,,0.3485714285714286,0.2891954413082158
0.2640222512376188,,,0.5170371377263222,0.2698998430236616,0.35340803647215513,0.04078796264248831,0.4685714285714286,0.3798352502564078
0.040205776130128296,,0.39116634720418797,0.06655387403417594,,0.02858955690794538,0.017313748788676576,0.037142857142857144,0.7307756613571768
0.3514306169697565,0.36426736425529066,0.5791133370432201,0.39878314316521485,,0.38707635227604953,,,0.2690621342603106
,0.3731213737129826,,,0.452478768630308,0.41785820715291505,0.05804621259621569,,0.21411228036902746
0.29789056885969045,,0.531379459593149,0.3606696695801668,0.31178805430965933,0.26520944231103305,,0.32,0.2801394458599203
0.14173501740702416,,0.17481811249201343,0.18733762498715203,0.1389850671482466,,0.029546994535158088,0.07714285714285714,0.5478739996356639
0.17196545957598852,0.19544689271221116,0.5805766813001092,,0.17548641490246103,0.16026054767550743,0.033123649044622484,,
0.15586598783035827,0.1553328638025288,0.4879119520187968,,0.14898385740863196,0.15919246886153038,,,
0.1260311055087487,,0.5733424019456296,0.15001717237189588,0.13846230299062273,,0.03033549328884114,,0.48388312300831743
,0.06947714391119161,0.2692759537500772,0.1795567160408337,,,,0.22857142857142856,0.5735047875247363
0.23280782406220568,0.19990676459737733,0.43451019188359197,0.36877536337045325,0.24331315803497322,0.22436469612892931,0.040128583627258504,0.38,0.3597244022768505
0.23042490140889965,0.1654344836838046,0.3438652898864363,0.3507088582420003,0.23329075075381467,,0.04200846508250214,0.2742857142857143,
,,0.24835631402131117,0.46535289433155735,0.3288850039263989,0.32521075578316133,,0.19428571428571428,0.29966136715835395
,,,0.11167863347473266,0.09178504789756983,0.05343289357909856,0.026418578065104854,0.08285714285714285,0.6655694995870027
0.25999226944824844,0.2340919609618674,,0.4415511233906646,,,0.04377687693897875,0.2885714285714286,0.35577410169965246
0.03649564259879366,0.05165979139417112,0.4516993342814155,,0.03763730391686685,0.028739617567760327,0.013097913819559132,0.04857142857142857,0.7261465978254631
0.10620954577031229,0.11136935305362712,0.4750097899791833,0.1200191416933769,,0.08805330013403065,,0.12285714285714286,0.6286243321546481
,0.3891249958077608,0.4751746738391146,0.7087716141388926,0.44524599985182767,0.5144955066542193,,0.9342857142857143,0.1438378555083361
,0.08608377771070197,0.33090129639934873,0.15497612998524535,0.1203729067811295,0.08838537554710352,0.030974390591173025,0.06857142857142857,
0.14495820587442237,0.1616950062045142,0.5483212762010758,,0.1437585354346922,0.13888308262022153,0.039277318334049564,,0.4243042055853207
0.17944788983830923,0.17659321863366534,0.4934767822914734,0.2445705082548552,0.1812401452029514,,,0.09714285714285714,
0.13093854477012234,0.08839319851091659,,0.20486040797544552,0.13468668187636934,0.13406525273039782,0.036204872627814154,,0.5216817350378935
,0.10530771036656943,0.24734640037923286,0.22955380523326985,0.19011322706057582,0.15669263481096596,,0.10571428571428572,
0.3283266277659635,0.23080725760472215,,0.33325515470594014,0.322776757063565,0.30345372552952,,0.40285714285714286,0.3408063803717725
,0.21405708153067043,0.3795214245965498,,0.2835194712794248,0.2589580917650947,0.0392843972670788,0.08857142857142856,0.41563999610709484
,,0.5494960737030853,0.22683770144807797,,0.18959828937909493,0.034752558727536305,0.26,0.5052741378837069
0.35956230731732586,,,0.338427757238092,0.3767815793225096,0.3360928017490365,0.059268508365930256,0.28,
0.0760266557925343,0.10153469497266661,0.5614501535480946,,0.07930278691947068,0.07132559702957572,0.023753029429389866,0.022857142857142857,0.7043588060759267
,,,0.21349422531990328,0.18138102279920115,0.1641480014744784,,,0.4963953195301563
,0.25988597109031764,0.43962159154145797,,0.30962577413899717,0.31125687983989764,,0.02857142857142857,
0.05309029470404075,0.01796827313277661,,0.09249320834780611,0.05339655634719343,0.05112813838629356,0.024240060021801228,0.03428571428571429,0.6971619223964327
0.1063867374547889,0.11440922963410137,0.48892186566087514,,0.09982093453751739,,,0.07714285714285714,0.5873071327505621
0.09849015151615777,0.1429359090451756,,0.09869058227014575,,0.08975728306171765,0.020878416304878133,0.10571428571428572,0.6055364098929701
,0.09741288526679412,,0.12572404597237544,,0.09247037979117206,0.030208921966278418,0.037142857142857144,
0.29885223887139256,,0.36416661514046034,,0.3036078391415122,,0.04322717419281523,0.5285714285714286,0.34693770603075896
0.15433687938081203,0.16510983667035584,0.5293184113440096,0.1674767253777016,,0.13341910918342992,0.03152220562186209,0.18285714285714286,0.5492489937089655
,0.07436831337827415,0.2330839464951874,0.18022299849947168,0.1307695033627426,0.1475636504356349,0.03270165025030636,0.07714285714285714,
0.119457214318257,0.13273769996981588,0.522145963437004,0.1641539480160409,0.12623714191583688,,0.03029481302036647,0.10285714285714286,0.5405748024225849
0.1360000637571278,0.1054579602240333,0.35144994744326963,0.21079344157452123,0.14289712649806544,0.14558814598465922,0.03226030237237699,,0.5491441847233418
,0.11161686286346716,,,0.09896341402740216,,0.032735440357299236,,0.5698838866166411
0.6061828474730261,,0.5164162493043961,0.5024413179802393,0.6233782815823722,0.6952497503696788,,0.43142857142857144,
0.3200567969747242,,0.7605680248974628,0.42161278794363,0.325250066386874,0.389689173176357,0.05294749309969205,0.5057142857142857,
0.3213797573775631,0.32797330381996853,0.5622539623652589,0.2373856881302281,0.3201000137782859,0.3101058263081406,0.0493849020705124,,0.2688450299329473
0.19582789294646924,0.15739142100144216,0.3898472763247388,0.2816684024736014,0.20147080587138277,0.24562740891494492,0.039665810178693986,0.14857142857142858,0.46159624085104894
0.06273648249269116,,,0.11843588521557662,0.06865347329861479,0.10388381703474486,,0.14285714285714285,0.7010099094400455
0.17195589600681138,,0.2272511799501226,,,,0.03809022845793373,,0.4748495866283698
0.1272486009959395,,0.48653104969187333,,0.12690599317763984,0.12256707534951777,0.02644519485329478,,0.6420798095471005
,0.06475500553375592,0.2565386755703951,0.14572978959457322,0.10732919146003625,0.06703686337206427,0.02595806987510969,,0.6277733830094654
0.3301383928156343,0.29352248717174767,0.47406170778457923,,0.3407985510474497,,0.05000152433024563,0.41714285714285715,0.2126724045427209
0.2047998491081307,0.18559546567394442,0.4562336404295224,0.26630658073702757,0.21073077584186362,0.17582448622760918,0.04182177002207778,0.13428571428571429,0.40295810884662703
,0.241140289096824,,0.3889476776073105,0.29499928273647735,,0.04427627206774785,,0.3461890704191611
0.3875941911943437,,0.3850450339042437,,,,0.05416393695143579,0.3314285714285714,0.2505034574487996
0.09107838540386819,0.1023194821745984,0.4923844267194294,0.1270825156842389,0.0937760996603687,0.08338994445284001,0.029831095714064722,0.03142857142857143,0.6066543724062896
0.17741430311466855,0.11472851058121207,,0.2723315345749621,0.18056096990791706,0.1897165724874196,0.0380044317896194,0.11428571428571428,0.4683863658482416
