0,1,2,3,4,5,6,7,8,9,10,11,12
,,0.06781524926686218,0.0,,,,,,,,,0.08967991169977926
,0.0,0.2423020527859238,,,,0.5993820803295572,0.3489619801944185,0.043478260869565216,0.10496183206106868,0.5531914893617023,,
,,0.06304985337243403,,0.15020576131687247,0.6585552787890402,0.44181256436663235,,,0.06679389312977096,,,
,,,0.0,,0.6871048093504503,0.5283213182286303,0.44854458983895457,,,0.6489361702127658,,
,,,,,0.5497221689978923,,,,,,,0.09602649006622516
,0.125,0.27162756598240473,,,0.4696301973558151,,,,0.2366412213740458,,0.9967219728680217,
,,,0.0,0.28600823045267487,,,0.43838718184215547,0.17391304347826086,,,0.9999999999999999,
0.0023032513924937294,,0.27162756598240473,0.0,,,1.0,,0.17391304347826086,,,0.9741035856573705,
,,,,,0.46809733665453146,,0.49673089688912336,0.17391304347826086,,0.2765957446808509,,0.4241169977924945
,,0.28152492668621704,,,0.4575589193332056,,,0.13043478260869565,,0.8936170212765959,,
,,,,,,0.8403707518022657,,,,0.8936170212765959,,0.23537527593818985
,,,,,,,,0.13043478260869565,0.22900763358778625,,0.9746583287104746,
,,,0.0,,0.46541483042728504,,,,,,,
0.008086781728827779,,,0.0,,,,0.24251379934345135,,0.22900763358778625,,0.984996721972868,0.26352097130242824
,0.0,0.28152492668621704,,0.31481481481481477,,,,0.13043478260869565,0.22900763358778625,,,
,0.0,,0.0,,,1.0,,,,,0.994049119975793,
,,,,0.31481481481481477,,,,,,0.8936170212765959,,
,,,,,,0.9001029866117405,,,,0.8936170212765959,,
,,,,,,,0.30224881557529854,,0.22900763358778625,0.8936170212765959,0.7717484492410106,
,,,0.0,0.31481481481481477,,0.9423274974253347,,0.13043478260869565,0.22900763358778625,0.8936170212765959,0.9774068283826719,
,,,,,,,,,,,,
,,0.28152492668621704,0.0,0.31481481481481477,,,,0.13043478260869565,,,,0.5758830022075054
,,,,,0.45775052692086604,,,,0.22900763358778625,,0.5857078017045741,0.7168874172185431
,,,0.0,,0.454493197930638,,,0.17391304347826086,,,,0.2193708609271523
0.0008297190015317544,0.0,,,,,,,,,,,0.19426048565121412
,,0.20161290322580644,0.0,,,0.28115345005149334,,,,,0.99125018911695,
,,,,,,,,,0.12404580152671751,,,
,,,0.0,0.08847736625514402,0.6635370760682123,,,,0.12404580152671751,,,0.006898454746136866
0.0013613595972030085,0.0,,,0.12962962962962965,,,0.41750857059716834,,,0.5638297872340423,,
