0,1,2,3,4,5,6,7,8,9,10
0.24778761061946908,0.39726027397260266,0.0,0.0684931506849315,0.10684474123539231,0.14084507042253522,0.0989399293286219,0.567547723935391,0.606299212598425,0.13772455089820365,0.15384615384615397
0.2831858407079646,0.5205479452054794,0.0,0.11643835616438356,0.14357262103505844,0.33802816901408456,,0.4941262848751933,0.3622047244094486,0.2095808383233533,0.2153846153846155
,0.4383561643835616,0.04,0.0958904109589041,0.1335559265442404,0.19718309859154928,0.16961130742049468,0.5088105726872243,0.4094488188976375,0.1916167664670659,0.2153846153846155
0.5840707964601769,0.10958904109589043,0.56,0.0684931506849315,0.10517529215358931,0.22535211267605634,0.19081272084805656,0.5822320117474362,0.3307086614173227,0.1497005988023952,0.2153846153846155
0.24778761061946908,0.39726027397260266,0.0,0.0684931506849315,0.10684474123539231,,0.0989399293286219,0.567547723935391,0.606299212598425,,0.15384615384615397
0.24778761061946908,0.3698630136986301,,0.06164383561643835,0.10517529215358931,0.16901408450704225,0.12014134275618375,0.567547723935391,0.606299212598425,0.13772455089820365,0.15384615384615397
0.2831858407079646,0.3150684931506849,0.02,0.07534246575342465,0.10183639398998329,,0.04240282685512367,0.4941262848751933,0.48818897637795233,0.1437125748502994,0.1692307692307693
0.18584070796460184,0.3150684931506849,0.08,0.06164383561643835,0.1419031719532554,0.19718309859154928,,,0.4251968503937005,,0.12307692307692308
0.38053097345132747,0.3424657534246575,0.19,0.20547945205479448,0.26377295492487485,0.7042253521126761,0.5017667844522967,0.6262848751835577,0.3385826771653542,0.35928143712574856,0.12307692307692308
0.3097345132743363,0.30136986301369867,0.28,,0.5943238731218697,0.2112676056338028,0.17667844522968196,0.4941262848751933,0.29133858267716484,0.5688622754491018,0.13846153846153864
0.24778761061946908,,0.08,0.23972602739726026,0.12353923205342235,,,0.5381791483113005,0.5039370078740153,0.10179640718562874,0.0923076923076922
0.2920353982300885,0.136986301369863,0.51,,0.5492487479131887,0.22535211267605634,0.17667844522968196,0.5014684287812088,0.23622047244094446,0.4491017964071857,0.12307692307692308
0.38053097345132747,0.0684931506849315,0.48,0.06164383561643835,0.10851419031719531,0.3943661971830986,0.19081272084805656,0.4941262848751933,0.5118110236220472,0.1197604790419162,0.15384615384615397
0.2654867256637168,0.18493150684931509,,0.0958904109589041,,0.3098591549295775,0.2296819787985866,0.5969162995594672,0.6141732283464565,0.1916167664670659,0.19999999999999996
0.2920353982300885,0.21232876712328763,0.21,0.04794520547945205,0.15692821368948245,0.1267605633802817,0.10954063604240281,0.47944199706314805,,0.34730538922155696,0.1692307692307693
0.34513274336283184,0.25342465753424653,0.11,,,0.11267605633802817,0.215547703180212,0.4941262848751933,0.3385826771653542,0.1197604790419162,
0.20353982300884965,0.1917808219178082,0.14,0.10273972602739725,0.12186978297161938,0.28169014084507044,0.12014134275618375,0.4941262848751933,0.5433070866141732,0.17964071856287425,0.19999999999999996
