0,1,2,3,4,5,6,7,8
0.10094639486648858,,,,,,,,0.5819094699909415
0.16025699435616592,0.1317872354696985,0.38873431027020344,0.16022644690115978,0.17292144561648484,,,,0.594843397907314
,,,0.11727406910563555,,0.1104322876871168,,,
,,,,,,,,
,,,,0.11587071196415913,,,0.21142857142857144,
,0.09916825971761077,,,0.1367011051102478,,,0.07428571428571429,0.5037319485238154
,0.08111278800684174,,,,,0.029838457804415124,0.21714285714285714,0.5693448689762908
,,,0.22436254010716783,,,,,
0.08621345089439296,,,0.11015526442527983,0.08775223354705369,,0.02055354047172311,,
,,0.4223500072136689,0.6057234554544773,0.4104671850618007,,0.046022503267399525,0.3485714285714286,
,,0.541499206496424,,,0.35340803647215513,,,
,,0.446608545106041,0.2611089090488232,,,,0.04857142857142857,
,0.04688533386993997,,,0.047531792966235505,,0.017313748788676576,0.037142857142857144,0.7307756613571768
,,0.531379459593149,,,,0.04410024259975421,,0.2801394458599203
,,,,,0.16026054767550743,,,
0.1260311055087487,,,,0.13846230299062273,0.10822992682689142,0.03033549328884114,,0.48388312300831743
0.12034423535943743,,,,,,0.029702731061801258,0.08857142857142856,
,0.06947714391119161,0.2692759537500772,,,,,,
0.2890920852167144,,,0.4441026063844455,,0.29424882811451786,0.04804009356650522,,
,,,,0.24331315803497322,0.22436469612892931,,,
,0.17660931683267939,0.24835631402131117,,,0.32521075578316133,,0.19428571428571428,
,,,,0.09178504789756983,,,,
,0.06545192339940303,,,,0.10051945704169354,0.03357188708403364,,0.6410841241836753
,0.2340919609618674,0.4682289412395144,,,,0.04377687693897875,,
,0.3494127511151357,,,0.29852120958115475,,,,0.37160774488494713
,,,0.16408848966412617,0.15975806676036547,,0.02936294227639798,,0.46747552585413094
,0.05165979139417112,,,,,0.013097913819559132,,0.7261465978254631
,0.11136935305362712,0.4750097899791833,,,,,,0.6286243321546481
,,,0.15497612998524535,0.1203729067811295,,,,
0.14495820587442237,,,,,0.13888308262022153,,,0.4243042055853207
,,,,,,,,0.26365948059661276
,0.17659321863366534,0.4934767822914734,,,0.20088461641670677,0.03509744434472064,,
