0,1,2,3,4,5,6,7
,0.6148405315021308,0.649412191378947,,0.8145410619299487,,0.7114283026475363,
0.6147295210151055,0.40405912983011094,0.7002764686413733,0.04144259287486968,0.2639152994382483,0.11891830090778255,0.16942730333693012,0.2712343016727956
0.9976077272415595,0.08783781740412999,,0.956301817371168,0.8658301434546867,0.08854733110096613,0.9976014635332012,0.20106556884588972
0.5634800256525493,0.7868741134948758,,,0.1891073073553169,,0.2276206331694398,
,0.5383796963224241,0.49720196245941034,0.7066260576022395,,0.2940969634570092,,0.21334867426437337
0.3633586420829524,0.45087823874302235,0.9748206304242646,0.1304008925812794,,0.64636386319849,,
0.5144410590787276,0.9129712008413738,,0.5412357508747033,0.7512268549755947,,,
0.5719813544701375,0.6808267801019712,0.7145062475387208,0.9638420708884262,0.25347021646097395,0.5845758696057975,,0.45655993319444604
,0.34514424632329477,0.6707489397021734,0.1578888945957584,0.33366370992667693,,0.6770400954677491,
0.21449922934755544,0.6130540922637973,0.8775941695644411,0.40911522106903475,,0.9579706304465925,,
0.8162336032224471,0.3818152728090445,,0.21110892601340175,,0.7130598637382164,0.9972194397270695,
,0.26563688158005777,0.2426971739493261,,,,0.8081984505432775,0.5845438410173588
0.34620752028688684,0.8135392007922229,,0.4463053795828369,,0.43015999834185076,0.3642101060896027,0.8843265108070038
,0.5957699430207819,0.5465172034004784,0.054805583390254264,0.5013084988057512,0.11964256314840499,0.5641425388124248,0.08494838809684252
0.011037115658222685,0.9106710028652437,0.44745986756053846,0.46697831693507014,,,0.0741567103038665,
0.4772639224703713,0.024449706674381455,0.6901775100575218,0.36701127702533953,0.600282602826372,0.15925691865768998,,0.022862788989163274
0.781300783271166,0.5089114649001669,0.8020598871504985,,0.5990961121793117,0.8998540300204596,0.8010531855134662,0.07961361521858751
,0.4531344841146208,0.4105719348326009,,0.31079015747706884,0.743019788934293,0.11038374132149353,0.5596290506553355
0.21572563919840942,,0.7517325893435394,0.13820190368641933,0.6090438125267865,0.8870144855313589,0.7873048427406961,0.46798717973794224
0.3793203093102035,0.5684255401591098,,0.7405466076405826,,0.2681776115921183,0.7231618709679576,0.44422845147215784
