"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"1",-0.429976049955222,-0.585759224218802,0.286662839970767,-0.317605389481712,0.131633903952996,0.248190533410302,-0.424524501252174,-0.197361700494474,0.360834123460292,-1.03489329918581,1.0509690526911,1.62804574070926,1.11305003263506,1.39619092262264,1.32745878660802,1.51487380460902,1.34075086766005,0.948524310427626,1.13057197979763,1.17602563250211,0.674705513952236,-0.171086010670623,0.240753596268487,0.786759120259764,-0.135749248150851,-0.129989917443414,0.214462960653741,-0.490338371503629,-0.17215705089426,-0.0775974930639545,-0.51867463531879,-0.573219840634725,-0.200166283129137,-1.35034985108223,-0.518551345792097,-0.164177145623757,-0.283916124756304,-0.435349869781696,-0.0458085742402967,-0.505606679275614,0.861633377438361,0.98395653750944,1.28709544961021,0.95155067635594,0.251596300660342,1.40137815619804,0.908672357745864,0.455567597529038,0.988599203042855,1.36147491153959
"2",0.263692670639635,1.24217189963481,-0.344111267266915,0.322804131340319,0.728709641339471,0.902190125941406,1.09306344046158,0.676008481895964,0.0225975989886444,0.00535245344923985,-0.664267345484574,0.198249260369671,-0.114299866316288,0.221844823226586,0.289781042477882,0.579529965352704,-0.928692427410884,-0.31173754387989,-0.410229761967064,0.675509557317834,1.13818714679994,0.956995861056637,0.359093470020127,0.821670807073342,0.61386121873474,0.477990291355989,1.06751707072725,0.95376303960816,-0.16439569694027,1.51360679829992,0.453108617993773,1.51597024614558,0.167948977003781,-0.835277725432719,0.249941343466299,-0.0127425735212148,-0.297073443612378,0.877230217234275,0.470031220928175,0.746758563121231,-0.80483336499558,-1.52352877781656,-1.38444637903448,-1.24269846377727,-0.86421509282545,-1.34162007251285,-0.532330880589685,-0.063150004164331,-0.889817488532462,-0.472123563121186
"3",-1.57574404493654,-0.368709782967474,-0.680263180564292,-0.15867162969585,-1.2003670598105,-1.16348868906805,-1.292633146308,-1.17977215951705,-0.227086799660954,-0.222921482389987,-0.422655121017037,-1.19630335527839,-0.550100654769965,-1.08810739571144,-1.07683683488366,-1.36485384421079,-0.665236371593499,-1.0637878586289,-1.45366681609069,-1.0523894605093,1.2966340495002,1.05472199774398,0.391150965768058,0.440661162223531,0.26836292243028,1.61038176500122,0.618680396752384,1.01752832673809,1.39864871352222,0.447901068143346,0.150526515384811,-0.111019645741367,0.208830797333682,-0.813314920041354,-1.05877768990256,-0.0681309441368742,0.0105584842642958,-0.0109536692541539,0.167326778040916,0.112718362800386,1.89770046174509,0.883349377678863,1.40000399664691,1.82907643104979,0.921063642616254,1.25295553709315,2.43242998252664,1.32706184574681,0.217205062274413,1.2712800707953
"4",-0.113405527333771,-0.387291147922304,-0.0679419347986017,-0.38101858205075,-0.772786483429292,-0.799840319406853,-0.194890538360966,-0.825921545760901,-0.91730134225527,-0.936436239963311,-0.417269304712622,0.412812655260337,0.602934338948448,0.697738736356205,-0.391810299773282,-0.566909035966871,0.567692074698748,0.253423278636881,-0.237348388726737,0.916740811346352,-1.41489677188644,-1.37800105475079,-0.926947801126673,-0.870368016930412,-1.10249539380585,-0.993545899516607,-1.09462297035573,-0.500798743463981,-1.48744803102295,-0.75599057048915,0.23984211717769,-0.520693423219091,-0.782118204810629,-0.750165112495066,0.127781093092551,-0.199282297776368,0.00865762701990326,-0.686426332882563,0.170441210512039,0.074722081966009,0.594341289437931,1.0758477057958,-0.0658661403200374,0.248743845286194,0.715470845944474,0.474200642231397,0.444977999521924,0.494854998342552,0.466078127640484,0.752081284356735
"5",-1.93048400846005,-1.98894847045301,-1.71643127073571,-1.07174120709812,-1.17823428919663,-1.30510097309457,-1.73619765244206,-1.50537889542232,-0.66165732168306,-1.71697685036291,0.69203736253468,-0.906352471532389,0.639482622355656,0.498741270739903,0.673658125646771,0.310632522983639,0.194340083200006,0.595914692939771,1.14760648104682,0.0274754577016984,0.518178962297682,0.51772607206197,1.21662162369269,1.09723379864708,0.585553515616333,1.62894989373099,1.14806038191954,1.57640262186896,1.04382456812601,1.14201447169029,-1.0777668096027,-0.403839865330467,-0.234547067763871,0.199297647447346,-0.445694660082457,-0.840016925974588,-0.817238965611261,-0.831773741166174,-0.945271995028164,-1.53740917364859,0.45693061414668,1.25909784504164,1.17487941645711,1.75033583502332,0.519317147478238,0.723152413377872,1.14898706822541,1.19798528842918,1.36872244854941,1.34545352298885
"6",-0.568826890748823,-1.15005097458487,-0.0458782899668069,-1.19306451583773,-0.257382371217641,-0.00495819520284864,-1.35325751549432,-0.396691333656785,-0.386890178006763,-0.884654328126361,0.0982329549917463,0.0684862384503184,1.22883524125773,0.706899731790818,0.340126594953174,0.212689377555704,0.516678152721597,-0.125250635909689,0.250076080324681,0.583610125337753,0.48772822261228,0.644491958693635,1.39129139343814,1.60947095631882,1.33426963016249,1.22645261479742,0.896371949548265,1.97552843497299,1.41382492695533,1.53482865458157,-0.88983719578043,-1.85562659120183,-1.28670901698175,-1.07019229785487,-2.15379438922081,-0.78152475048147,-1.87113658453439,-1.58575401342064,-0.482629056163233,-0.198425692577273,0.810754744850137,0.553620589569312,1.10753741076622,0.415795029111619,1.14615048204177,0.333070724429633,0.6584173047557,1.21789762294102,0.173308717113793,0.911730832440758
"7",1.4057779459167,1.21377917693371,0.109942218067604,1.34468094485566,1.04126122883215,0.980249291284956,1.47183514674357,1.29212196778297,0.851768525016576,1.89076524707275,1.01239346651592,0.381320784470671,0.0731303516654974,0.452739186565826,0.807960888734129,0.497728574766668,-0.149855318259522,0.535526755649516,0.943672774870537,0.394441006200694,0.0659612707659963,0.140898469003888,0.0578582512559994,-0.576300893274138,-0.641076410153396,-1.09631145886391,-0.819177216410362,0.0197693417259243,-0.91278355561597,-1.06765861033799,0.884317555414361,2.51561590506623,1.33725698760388,1.42312668797223,2.04743218340384,1.67804716712244,2.23815813185555,1.71430171225514,1.73841831264253,1.81883912814352,-0.233265358912717,-0.674955539405997,-0.0796989867077571,-0.324869703581965,0.292106083881519,-0.684986319223191,-0.348823773567792,-0.630866343498186,-1.25265927974179,-0.122494665282192
"8",0.471447184948502,0.38049648922211,0.358919931388723,0.194045213207078,0.0509395259142947,0.11725412164167,0.880893634338421,-0.369579007482047,-0.426065331068196,0.271753950038174,0.84045693658953,1.20804733319577,0.852273773824672,0.442167512125559,0.49851889296095,0.598629536097699,0.521080797099316,1.25008699319412,0.428446006158494,2.34827363026206,0.477895846900198,-1.43163955015355,-0.889168917785018,-0.34119237819462,-0.432004029844804,-1.26533881813328,-0.441675052773953,-1.10412034938823,-0.620446652890822,-0.257525638399876,0.229991084309934,0.565265404076611,0.741484009102343,0.179177853673575,0.877170220929515,0.815714729079178,1.16151233389386,0.6493276510363,0.0462899692467447,0.655278966250993,2.16418315766199,1.3253869090263,1.46869120889116,1.85845611803151,1.07956159902308,1.62737923679227,1.73991682243684,2.03899321109822,1.872151902631,1.82478460402908
"9",-0.786469587942972,-2.11423674638123,-1.20000600706255,-1.62599367312063,-1.98342890555101,-2.22981552197812,-1.65908063491709,-1.73202565494071,-1.63209176932612,-2.21075046875181,-1.22320491324802,-0.265709350912811,-0.759225598819208,-0.902749044281887,-0.83080606286956,-1.62517562723401,-1.004193711078,-0.669525736834323,-0.897226570037112,-0.345385021745934,-0.811935408342932,-0.138727635591995,-0.482999123443203,-0.77542492577817,-0.94442509740547,-0.741561597951739,-0.0719482135691619,-1.07871286852192,-0.917756082176158,-1.25571240890359,-0.18493695552076,0.0702392691030192,0.495551555383686,-0.489823318550589,0.289635478520905,0.57614190288341,0.186283489246932,0.345137601073848,-0.136514808920512,1.04571888475373,0.695873075553729,0.681114661167271,1.30204496364239,0.980366886836046,2.02817324873985,1.48261451099994,1.16428879509627,0.764851784230914,0.743158577620387,1.43312447789349
"10",-1.65800335652159,-1.437730723139,-1.50600185675346,-1.51751633358526,-1.73724102316353,-2.26688405885747,-1.22561033162952,-1.63180679287751,-1.56506264477782,-1.54432361638047,-1.28614057739108,-1.38107804526113,-1.32634776451694,-0.478275695479129,-0.937640285574554,0.0375772464728496,-0.508286840940588,-0.19646519939469,0.0550347048359799,-0.759596167442894,-1.20783150840673,-0.849188820636689,-0.725617223164924,-1.01532131891798,-1.51456491050149,-0.551261442187183,-1.19067346297311,-0.531127511805346,-1.10484485731449,-0.907181882023864,0.615849100037073,1.16789806774993,0.0260800994865681,0.486363336137743,0.157766975073255,0.832084367652177,0.579642751843285,0.69242090406413,0.726303998485674,0.925747087761761,-0.454621233266754,-0.704549794984531,0.0061295520413823,0.119792742327697,0.241638296313916,-0.894058563113972,0.131603317615637,-1.41664419144581,-0.968659126496706,0.510374224886525
