0,1,2,3
0.4889518413597735,0.4329181494661921,0.354615194258848,0.6867292225201074
0.2830028328611899,,,
0.34447592067988675,0.24555160142348742,,0.7914209115281501
0.574787535410765,0.8172597864768684,0.3788666171739692,0.6678284182305629
0.3586402266288953,0.29181494661921703,0.7198713189804522,
0.8339943342776205,0.7855871886120996,0.42959663449641283,0.15107238605898127
,0.3838078291814946,0.5261073991586258,0.3198391420911529
0.7787535410764873,,,0.4781501340482574
0.17932011331444764,,,0.734182305630027
0.46260623229461767,0.32384341637010683,0.49344221727295334,0.28873994638069705
,,0.6817619401138373,
0.6155807365439093,,0.22667656520663115,
0.37082152974504257,0.4749110320284696,0.5498638950754788,0.6939678284182307
,0.7046263345195728,0.29670873546152166,0.31916890080428956
0.6674220963172806,0.7642348754448399,0.451125958921061,0.6089812332439679
0.3325779036827196,,0.6493442217272971,0.6686327077747991
0.12974504249291785,,0.807720861172978,0.6926273458445042
0.7033994334277621,0.6597864768683274,0.4682009403612959,0.6286863270777479
0.5668555240793202,0.5925266903914589,0.46572630536995874,0.5202412868632709
,,0.5637218510269726,
0.3288951841359774,0.28238434163701065,0.031675327889136184,0.9414209115281502
,,0.3835684236575112,0.29423592493297585
0.3971671388101984,0.48736654804270463,0.7772828507795104,0.4394101876675604
0.5878186968838527,0.8083629893238434,0.320712694877507,0.9052278820375337
,,0.6270725068052485,
0.18215297450424933,,,0.7085790884718499
0.7790368271954674,0.7706405693950177,0.32887899034892243,
0.5572237960339944,0.7393238434163699,,0.789946380697051
0.40226628895184147,,,0.8327077747989278
0.4104815864022664,0.253914590747331,0.2907696114823075,
0.18073654390934846,0.290035587188612,0.5859935659490247,
0.664872521246459,0.7532028469750888,0.39990101460034566,
0.5569405099150142,,,
,0.33274021352313166,0.6201435288295016,0.5050938337801609
,0.836832740213523,0.2600841375897076,0.8146112600536193
0.8303116147308783,0.7788256227758005,0.4137589705518465,
0.4016997167138811,0.253914590747331,0.3266518188567211,
,0.30106761565836304,0.3838158871566435,0.8340482573726542
,,0.4929472902746852,
0.773371104815864,0.8814946619217082,0.2578569660974992,
0.6209631728045326,,0.41623360554318367,0.7123324396782844
0.7492917847025496,,0.5362534026231138,
,,,0.214343163538874
0.709915014164306,0.8830960854092526,0.23731749566939087,
0.09688385269121814,0.2743772241992882,0.7978223212076259,0.9005361930294906
0.39405099150141654,,0.7468448403860464,0.5548257372654157
0.4512747875354108,0.45409252669039146,0.5609997525364996,0.860857908847185
0.7172804532577904,0.6081850533807828,0.2830982430091602,0.639544235924933
,,0.43949517446176856,0.9297587131367293
0.2821529745042493,0.27935943060498225,,0.6845844504021448
0.23909348441926348,,,
0.6235127478753542,0.41921708185053386,0.43528829497649113,0.25321715817694374
0.801416430594901,0.7275800711743771,0.40806731007176467,0.5341823056300268
0.7963172804532579,0.7898576512455516,0.40163325909428593,
,0.736476868327402,0.6233605543182392,0.4410187667560322
0.8158640226628896,,0.41078940856223767,
,0.45409252669039146,0.523880227666421,0.9990616621983917
,0.8638790035587188,0.2870576589952982,0.5706434316353888
0.7742209631728046,0.6430604982206406,0.41450136104924695,0.19289544235924944
0.469971671388102,0.33096085409252674,0.4828012868101972,0.700402144772118
0.39801699716713884,,,
0.12747875354107652,0.2973309608540925,0.2900272209849071,0.6994638069705095
0.611614730878187,0.8475088967971528,0.4105419450631054,0.8479892761394101
0.9011331444759207,0.9218861209964412,0.40806731007176467,0.5113941018766757
0.14390934844192638,0.32544483985765116,,0.6328418230563002
0.7252124645892352,0.7939501779359431,0.3865379856471165,0.535254691689008
0.6957507082152975,0.5185053380782918,0.5342736946300448,0.5462466487935658
,0.6055160142348753,,0.5403485254691691
0.3807365439093485,,0.47389260084137774,0.21273458445040222
0.5504249291784702,0.2902135231316726,0.48775055679287505,
0.7031161473087819,0.6953736654804269,0.4892353377876759,0.4776139410187668
0.4832861189801701,0.4754448398576512,,0.9869973190348527
0.8297450424929179,0.8177935943060496,,0.27225201072386057
0.37280453257790375,0.5843416370106761,0.658995298193517,0.7449061662198393
,0.6345195729537366,0.4528582034149977,0.40978552278820385
0.5980169971671389,0.6501779359430605,,
,0.2861209964412811,0.5493689680772107,0.820911528150134
0.239943342776204,,0.6322692402870622,
0.5203966005665722,0.5546263345195729,,0.6908847184986595
,0.8809608540925268,0.4085622370700328,0.8072386058981234
0.5821529745042493,0.5948398576512456,,0.6439678284182306
0.21586402266288957,0.20960854092526693,0.4983914872556312,0.6626005361930296
,,0.2731997030438009,0.3658176943699733
0.591784702549575,0.6313167259786477,0.6498391487255653,
0.37280453257790375,0.32580071174377223,0.4513734224201933,
,0.2743772241992882,,0.6369973190348526
0.6113314447592069,,0.30512249443207295,0.9134048257372656
,0.3927046263345195,,0.5091152815013404
0.5155807365439095,,0.5275921801534302,0.16930294906166216
0.5300283286118981,0.3279359430604982,,0.5702412868632707
0.35609065155807373,0.3466192170818506,0.7844592922543931,0.7522788203753352
,0.7914590747330962,,
,0.7825622775800712,,0.7221179624664882
0.45410764872521253,0.6389679715302491,0.6733481811432824,
0.126628895184136,,0.6946300420687983,
0.17988668555240794,0.2540925266903915,0.45335313041326586,
0.19405099150141647,0.2784697508896796,0.7329868844345491,0.9784182305630027
0.5019830028328612,,0.5154664686958697,0.7493297587131367
0.23682719546742215,0.2686832740213523,,0.57171581769437
0.308215297450425,0.2738434163701068,,0.7689008042895444
0.35750708215297455,0.3227758007117437,,0.7718498659517428
0.2960339943342777,,0.4677060133630313,0.7171581769436999
0.3609065155807366,0.30925266903914594,0.851274437020539,0.5506702412868634
,0.2829181494661921,,0.972117962466488
0.2269121813031162,,0.442959663449642,0.585254691689008
0.5314447592067989,,0.3835684236575112,0.49772117962466494
0.1926345609065156,0.2790035587188612,0.7899034892353392,0.9388739946380698
,0.4749110320284696,,0.8016085790884719
0.4235127478753542,0.32580071174377223,0.45483791140806673,
0.673371104815864,,0.534768621628313,
,0.27188612099644127,0.6817619401138373,
0.7832861189801701,,0.27196238554813235,0.382573726541555
0.3903682719546743,0.48736654804270463,0.7772828507795104,0.46072386058981235
0.35099150141643065,0.31423487544483986,0.4773570898292512,
0.34674220963172814,,0.4610244988864167,0.5449061662198391
0.8651558073654392,0.93576512455516,0.5412026726057917,0.47345844504021456
,0.5612099644128113,0.34991338777530245,0.7218498659517427
