0,1,2,3,4,5,6,7
1.0,0.0,0.0,0.3210862619808308,,0.6947674418604652,,
,,,,0.07763975155279502,,0.2057200200702458,
0.5262557077625571,,,,,0.3808139534883721,,0.739010989010989
0.5262557077625571,0.3964941569282137,0.0,,0.0,0.3808139534883721,0.0,
0.22054794520547943,0.3683917640511965,0.0,0.560702875399361,,0.5156976744186048,0.5807827395885601,
,,,0.8482428115015974,,,0.19066733567486205,
,,,0.8482428115015974,,,,
,,,0.8482428115015974,,,0.0,0.07417582417582418
0.37442922374429216,0.31719532554257096,,0.8482428115015974,,,,
0.8515981735159817,,,,,,,
0.22054794520547943,0.3683917640511965,0.0,,,0.5156976744186048,,0.24450549450549453
0.22054794520547943,,0.0,,0.0,,,
0.7431506849315068,,,0.8482428115015974,,,,
,,,,,0.3808139534883721,,
,,0.0,,0.0,,,
,,,0.8482428115015974,,,0.0,
0.7431506849315068,,,,0.0,0.3808139534883721,,
,,,,0.0,,,
0.08584474885844745,,,0.560702875399361,,,,
0.634703196347032,,,,,,0.19066733567486205,
,0.2643294379521425,0.0,0.8482428115015974,,,0.0,0.739010989010989
,,,,0.0,0.3808139534883721,,
,,,,,0.3808139534883721,,
,,,,0.0,,,
,,,,,0.3808139534883721,,1.0
,,,0.560702875399361,0.0,0.5156976744186048,,
,0.0,,,,,,
0.2009132420091324,,0.0,0.8482428115015974,0.0,0.3808139534883721,,
0.3093607305936073,,,0.8482428115015974,,0.3808139534883721,,
0.5262557077625571,,,,,0.3808139534883721,,
,,,0.8482428115015974,,0.3808139534883721,,
,,0.0,,,,,
,0.0,0.0,,0.0,,,0.4917582417582418
0.7431506849315068,0.13216471897607124,,,,,0.0,0.24450549450549453
0.7431506849315068,,0.0,,,0.3808139534883721,,
,,0.0,,,,0.5341194179628699,
0.634703196347032,,,,0.0,0.3808139534883721,0.0,0.4917582417582418
,,,,,,0.0,
,,,,,,,0.4917582417582418
0.2009132420091324,0.528658875904285,,,,,,
0.22054794520547943,,,,,0.5156976744186048,,
0.8515981735159817,0.0,,,0.0,,,1.0
,,0.0,,,,,0.005494505494505494
0.4611872146118721,,,,,,0.19066733567486205,
0.4611872146118721,,,,,,,
0.547945205479452,0.105731775180857,0.0,0.8482428115015974,,,,
,0.5826377295492489,0.0,,0.0,,0.5341194179628699,
,,,,,,,
,,,,0.0,,0.19066733567486205,0.07417582417582418
0.8744292237442921,,0.0,,0.0,,,0.07417582417582418
,,,,,,,0.005494505494505494
,,,0.03833865814696491,,,,
,,,,,,,0.005494505494505494
,,0.0,0.12779552715654963,,,,0.005494505494505494
,,,0.25319488817891367,,0.14854651162790722,,
,,0.0,,0.3757763975155279,,,
,,,0.15974440894568698,0.8757763975155278,0.14854651162790722,,
,,,,0.5124223602484471,,0.7353236327145007,0.005494505494505494
,,,,,,0.7185148018063219,
0.6844748858447489,,0.0,,0.3540372670807453,,,0.005494505494505494
,,,0.34424920127795544,,,,0.005494505494505494
0.5061643835616438,0.7868670005564832,0.0,,,,,
0.6335616438356164,,,,,,0.027596588058203864,
,,,,,0.417732558139535,,
0.4207762557077626,0.5589872008903729,,0.1829073482428114,,0.5918604651162793,,0.005494505494505494
,,,0.5127795527156549,,0.2438953488372091,,
,,,0.19249201277955286,0.6832298136645962,,,
,,0.0,0.4241214057507987,,,0.4059207225288508,
,,,,,,,0.016483516483516484
0.7374429223744292,0.29577072899276574,,,,0.14854651162790722,,
,,,,,0.3924418604651163,,
0.6232876712328768,,,0.03833865814696491,,,1.0000000000000002,0.016483516483516484
,,,,,0.14854651162790722,,0.016483516483516484
0.7374429223744292,,,,,,,
,,,0.2883386581469649,,0.14854651162790722,,
,,,0.15974440894568698,,,,
0.7374429223744292,0.29577072899276574,,,0.5124223602484471,0.14854651162790722,,
,,,0.2707667731629393,,,,0.016483516483516484
0.6844748858447489,,,,,,0.6475163070747618,
0.5949771689497718,0.5258764607679466,,,,,,0.016483516483516484
,0.7868670005564832,,,0.3198757763975155,,,
,,,,0.49378881987577633,,,0.016483516483516484
,,,0.34424920127795544,0.3602484472049689,,0.4059207225288508,
0.5949771689497718,0.5258764607679466,,,,,0.4059207225288508,
,,,,,,,
,,,,0.3602484472049689,,,
,,0.0,,0.29503105590062106,,,0.016483516483516484
,,0.0,0.3857827476038338,,0.3636627906976746,,
,0.29577072899276574,,,,,,0.07417582417582418
,,,,0.577639751552795,,,0.07417582417582418
,,,,,,0.47039638735574507,
,,,,1.0,0.14854651162790722,0.6184144505770195,0.07417582417582418
,,0.0,,,,,
0.9801369863013696,0.0,0.0,,0.8757763975155278,,,
,,0.0,0.25319488817891367,,,,0.07417582417582418
,,,0.2707667731629393,,,,0.07417582417582418
,,,,0.3540372670807453,0.4238372093023255,,
,,,,0.3602484472049689,,,0.07417582417582418
0.5061643835616438,0.7868670005564832,,,0.3198757763975155,,,
,0.5258764607679466,,,,0.417732558139535,,
,,,,,,,
,0.5258764607679466,,,,,,0.07417582417582418
0.7694063926940637,,,,,,0.28575012543903666,0.07417582417582418
,,,,,0.417732558139535,,
,0.5258764607679466,,0.34424920127795544,,,,
0.4824200913242009,,,,,0.714825581395349,,
