0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,0.125,0.09246533135855439,,,0.0357843252154482,,0.28664618454991064,,,0.06864724545716755,0.0,0.08398798521256928,0.0,,0.12414965986394555,0.0
0.24577309482969859,0.25,0.11202996774152409,,,,,0.2429907652283151,,0.1896023357946044,0.08537640611479669,0.0,,,0.1413846752236484,0.1082766439909297,
,,0.2948089670221798,0.2736883872909184,,,,,,0.4230812541222271,,0.0,0.31013170055452854,,,0.25736961451247165,
0.7363391325655475,0.75,0.5339573349859527,0.6082427234710389,0.792813879612893,0.510626694481557,0.510626694481557,,0.0,,0.5393712143063167,,,0.4848484848484844,0.4957107048705649,,
,,,0.789983959635448,,0.6761284172858604,0.6761284172858604,0.7569542924091928,0.0,0.8096777826037993,0.7161811364291897,0.0,,0.6363636363636367,0.6746186092743853,,0.0
,,0.0017417715724895415,,0.02958572688328731,0.004080038128276649,0.004080038128276649,0.03215316148748282,0.0,0.04240062416550039,0.0020190366310932073,0.0,,0.0,,0.006235827664399091,0.0
0.24577309482969859,0.25,,,,0.08602145496878637,,0.24175381960788966,0.0,0.18899908305583724,,0.0,0.10045055452865059,,,0.10770975056689341,0.0
0.370374908110757,,0.19951375491899534,,,,0.16953175663533585,0.3240173855454068,,0.2945723340250632,0.16267666570522066,,0.18310998151571156,0.09090909090909349,,0.16439909297052152,0.0
0.6171281548640039,,,,0.698354571754443,,,0.5300215463156692,,0.545855251516175,,0.0,0.4340341959334565,,,0.36224489795918363,0.0
0.7363391325655475,0.75,,0.6082427234710389,0.7929706701877532,0.5108313995734008,,,,,0.5393712143063167,0.0,,,,0.4756235827664399,0.0
0.9999999999999999,1.0,,,0.9944540399445034,0.9995530865933789,0.9995530865933789,,0.0,,0.98154023651572,0.0,,0.9090909090909065,,,0.0
,,,0.02849938705745858,0.03392536581610095,0.005553602262694451,,0.0464797537394217,,,0.006922411306605147,,,,,,0.0
,,,,,,0.03430763581245263,0.2862482236540236,0.0,,,0.0,,,,,
0.24577309482969859,0.25,,,0.16457867130741866,,,,0.0,,0.08537640611479669,,0.09998844731977813,,,,0.0
0.4903209997549619,0.5,,,,,,0.4263720370103632,,,,,,,0.2837201261938719,,
0.7363391325655475,,0.5339470222004079,0.6082427234710389,,,0.5106751361445123,0.6092573426012684,0.0,0.6400994160513487,,,,0.4848484848484844,,,
0.11639304092134281,,0.0915711108269427,,0.07522051207240699,0.03309190633570073,0.03309190633570073,,0.0,,,,,0.0,0.1655106097929902,,
0.4903209997549619,0.5,0.29481642586840934,,,0.2656415785731587,0.2656415785731587,0.42489304800923033,0.0,0.4208532406737122,0.28410729737525237,0.0,,0.2121212121212146,,0.2556689342403628,0.0
,,0.4072738365113281,,0.6990019952613711,,0.3765698614724703,0.5266641224888,,0.5440374499300225,,0.0,0.4324745841035119,0.3333333333333357,,,0.0
,,0.6996180202140249,0.7900088146552299,0.8511801841650253,,0.6762268632460602,0.7522945860983945,,,,,0.73590573012939,0.6666666666666643,0.6714637624789318,,
,1.0,,,,0.9996734094336232,0.9996734094336232,0.9959713883935002,,0.9982706754821997,0.980963368906836,,0.9762592421441773,0.9090909090909065,0.9965318293789707,0.9965986394557823,0.0
,0.0,,,,,,,0.0,,,0.0,0.026859981515711617,0.0,,0.031746031746031744,0.0
0.11639304092134281,,,,,,0.03236840665994734,0.28184095522494435,0.0,0.16065826938854277,,0.0,,,,0.12471655328798184,
0.24577309482969859,,0.11203530336720031,0.03510105784739548,,0.08602926814023079,,0.23805783203377318,0.0,0.18718530315460935,,,0.09912199630314228,,0.1399044902545486,0.10657596371882086,
0.370374908110757,,,0.10642963854587484,,0.1695255060981803,,0.3200095629409311,0.0,0.2926017084117558,,,,0.09090909090909349,0.19379618825359785,,0.0
,0.5,0.29482195451413584,0.27369060648911314,,,0.2656150137902476,0.4234214836516772,,,,0.0,,,,0.25510204081632654,
,0.75,,,,,,0.6061716607294267,0.0,0.6386958480124831,0.538794346697433,,,0.4848484848484844,,0.4727891156462585,0.0
,0.875,,0.7900132530516194,,0.6761393557258826,0.6761393557258826,,0.0,0.8070395572929234,,,0.7346926987060997,,,,0.0
0.9999999999999999,1.0,0.9997487016816529,,,,,,0.0,,0.9806749351023942,0.0,,,0.9953865767751416,,
0.0,0.0,,0.04545539278476529,0.0446513373487929,,0.00912422161279485,,,,0.02451687337755981,,0.031423290203327126,,0.0,0.038548752834467126,
,,0.09078899358311736,0.02535256401721042,0.07642215753182313,0.03251685691739134,,,0.0,,,,0.08006007393715342,0.0,0.1752020398461472,0.12414965986394555,0.0
0.370374908110757,,0.199518277103031,,,0.1695364445382025,,0.3186805517401138,0.0,0.29194617376896215,0.16238823190077878,0.0,,,,0.1621315192743764,
0.4903209997549619,0.5,,,0.595474706064429,0.2656868949675363,,0.4219469494366923,,,,,0.3067814232902032,,,,
,,0.407282715433642,0.4436927280425874,,0.3764886044894483,,0.5233260027352387,,0.5422276917137205,,,,0.3333333333333357,,0.35884353741496594,0.0
0.7363391325655475,0.75,,,0.79359471537835,0.5108095226933564,,0.6046347595083696,,,,0.0,0.5640018484288354,0.4848484848484844,0.49130256277280787,0.47165532879818595,
