0,1,2,3,4,5,6,7,8,9,10
,,0.0,0.0684931506849315,0.10684474123539231,0.14084507042253522,,,,,
0.2831858407079646,,,,,,0.215547703180212,,0.3622047244094486,,
,,,,,,,0.5088105726872243,,,
0.24778761061946908,,,0.0684931506849315,,,0.0989399293286219,,,0.13772455089820365,0.15384615384615397
,,,,,0.16901408450704225,,0.567547723935391,,,
,0.3287671232876712,,,,0.19718309859154928,0.1872791519434629,0.4647577092511028,0.44094488188976344,,
,,0.0,,,,0.053003533568904596,,,,
0.2831858407079646,0.3150684931506849,,,,,,0.4941262848751933,0.48818897637795233,,
0.256637168141593,0.2602739726027397,,,,0.22535211267605634,,0.567547723935391,,,
,,0.08,,,,,,,,
0.256637168141593,,,,,,,,,,
,,,,,,,,,,0.23076923076923084
,,,,,,,0.5381791483113005,,0.7365269461077846,
0.38053097345132747,,,,0.26377295492487485,,,,,,
,,0.56,,,,0.34275618374558303,0.5014684287812088,,,
,,0.28,,,,0.17667844522968196,,,,
,0.32191780821917804,,0.23972602739726026,,,0.0812720848056537,,0.5039370078740153,,
,,,0.06164383561643835,,,,,,,
,0.0684931506849315,0.48,,,0.3943661971830986,,0.4941262848751933,,,
,,,,,,0.2296819787985866,,,0.1916167664670659,
,,,,0.12186978297161938,,,,,,
,,,,,,,0.3986784140969206,,,0.13846153846153864
0.2654867256637168,,,,0.11352253756260433,,,,,,0.1692307692307693
,0.40410958904109584,,0.0684931506849315,,,0.10247349823321555,,0.5748031496062991,,
,,,0.07534246575342465,0.11686143572621036,0.09859154929577466,,,0.5039370078740153,,
,0.386986301369863,0.0,,,0.295774647887324,,,0.5669291338582676,,0.33846153846153837
,,0.12,,,0.19718309859154928,,,,0.1976047904191617,0.2153846153846155
0.20353982300884965,,,,,0.5492957746478874,0.27208480565371024,,,,
,,,,,,,,,,0.18461538461538463
,,0.14,,0.12353923205342235,0.02816901408450704,,0.5455212922173303,,0.1616766467065868,
0.23893805309734517,,,,0.1035058430717863,,0.28621908127208484,0.567547723935391,,,
,,,0.34246575342465757,,,,,0.46456692913385833,,
,,,,,0.22535211267605634,,,,,
0.3097345132743363,0.3698630136986301,0.22,,,,,,,0.5209580838323353,0.2923076923076924
,0.3767123287671233,0.02,,0.06343906510851419,,0.0176678445229682,,,,
0.0,0.273972602739726,0.15,0.0821917808219178,0.07011686143572621,,,,,,
,,,,,,0.38162544169611307,0.5088105726872243,,,
,,0.23,,,,,,,,
0.08849557522123891,,,,,,,,,0.1497005988023952,
,,,0.0547945205479452,,,0.06007067137809187,,,,0.12307692307692308
0.17699115044247782,,,,,,,,,,
,,,0.0821917808219178,,0.07042253521126761,,,,,
0.35398230088495575,,0.36,,0.11519198664440736,,,,,,
,0.2054794520547945,,,,,,,0.23622047244094446,,
0.256637168141593,,,0.28767123287671226,0.1652754590984975,,,,,,
0.2831858407079646,,,0.0958904109589041,,0.22535211267605634,0.16961130742049468,,,,0.24615384615384617
,,,,,,,,0.3700787401574801,,0.13846153846153864
,,0.16,,,,,,,,
0.21238938053097345,0.4212328767123288,0.05,,,,0.16961130742049468,0.47944199706314805,0.5118110236220472,0.1437125748502994,0.2153846153846155
,,,0.2568493150684932,,,0.0176678445229682,0.4500734214390576,,0.035928143712574856,
,0.41438356164383555,,,0.12353923205342235,0.04225352112676056,,,,,
,0.273972602739726,,,,,0.11660777385159012,,,,
,,,,,,,,,,0.3538461538461537
,,,0.0684931506849315,,,,,0.47244094488188937,,0.32307692307692304
,,,,,,,0.48678414096916356,,,
0.2743362831858408,,,0.0821917808219178,,,,,,,
0.2743362831858408,,,,,,0.31095406360424027,,0.44881889763779537,,0.1692307692307693
0.3716814159292037,0.19863013698630133,,0.08904109589041095,,,,0.6262848751835577,,0.1976047904191617,0.32307692307692304
,0.19863013698630133,,,,,,,,0.1976047904191617,
,,,,0.12353923205342235,,,,,,
0.1415929203539823,,,,0.0951585976627713,,,,,0.13772455089820365,
0.1504424778761062,,,,,,,,,,0.2923076923076924
,0.2945205479452055,0.15,,0.10684474123539231,,,,,,
,0.25342465753424653,,,,,0.45936395759717313,,,,0.23076923076923084
,0.25342465753424653,,,,,,,,0.18562874251497005,
,,0.44,,0.15859766277128548,0.46478873239436624,,0.567547723935391,,0.532934131736527,
,0.3424657534246575,,,,,,0.567547723935391,,,
,,,,,,,,,0.125748502994012,0.1692307692307693
0.2743362831858408,,,,0.08347245409015025,0.11267605633802817,,,,,
0.008849557522123963,,,,0.07679465776293823,0.22535211267605634,,,,0.1616766467065868,
,,0.0,,0.15025041736227043,,,0.47209985315713254,,,0.3538461538461537
0.2654867256637168,,0.06,,0.11185308848080133,,0.014134275618374562,0.48678414096916356,,0.13772455089820365,0.2153846153846155
0.3097345132743363,,,,,,,,,,
,,,,,0.14084507042253522,,,,0.16766467065868265,
0.3097345132743363,,,0.0821917808219178,,,,,0.43307086614173196,,0.12307692307692308
,,,0.0547945205479452,0.12687813021702837,,0.2049469964664311,,0.5669291338582676,,
0.3008849557522124,,0.53,,,,,0.55286343612336,,,
0.33628318584070804,0.3424657534246575,,0.08904109589041095,,,,0.4647577092511028,0.3228346456692912,0.1976047904191617,0.2153846153846155
,,,,,,,,,,
,,,,0.11352253756260433,0.295774647887324,,,,,
0.2831858407079646,,,0.07534246575342465,,,0.07773851590106007,,0.49606299212598426,,0.15384615384615397
,,,,,0.18309859154929578,,,,,0.3846153846153846
0.23893805309734517,0.6506849315068494,0.09,,,,0.2932862190812721,,,,
