0,1,2,3,4,5,6,7,8,9,10,11,12
,,0.06781524926686218,0.0,0.31481481481481477,0.5775052692086607,,,,,,0.9999999999999999,
,,,,0.17283950617283939,,0.7826982492276005,,,,,,
,,,0.0,,,,,,0.10496183206106868,,,
,0.0,0.06304985337243403,,,,,,0.08695652173913043,,0.6489361702127658,,
,,0.06304985337243403,,,,0.5746652935118435,0.44854458983895457,0.08695652173913043,0.06679389312977096,,,
,,,,0.28600823045267487,0.5002874113814907,,,0.17391304347826086,0.2366412213740458,,,
0.0023032513924937294,,0.27162756598240473,,,,,,0.17391304347826086,,,,
,,,,0.28600823045267487,,,,,,,,
,,,,,,,0.4635033509443571,,0.2366412213740458,,,0.31843267108167767
0.0009830293128416045,,,,,0.4460624640735774,0.3717816683831102,,0.17391304347826086,0.2366412213740458,,,
0.007007315284678365,,,,,,,,,0.22900763358778625,,,
0.007099481307606574,0.0,,,,,,0.30302176067800923,,,,0.9574360784709264,
,,,,0.31481481481481477,,0.5520082389289392,,,0.22900763358778625,,0.9967724040546674,
,0.0,,0.0,,0.41502203487258094,,0.24251379934345135,0.13043478260869565,,,,0.26352097130242824
,,,,,,,,0.13043478260869565,,,,
,,,,,,,,,0.22900763358778625,,,0.33388520971302427
0.01378163036749066,,,,0.31481481481481477,,,,,,0.8936170212765959,,
0.011038679607076014,,,,,,,,,,0.8936170212765959,,0.5008278145695364
,,0.28152492668621704,,0.31481481481481477,,,,,,0.8936170212765959,0.9935195925160119,0.40204194260485654
,,0.28152492668621704,,,,,,,,,0.764284633617429,0.4078366445916115
0.010671589081608293,,,0.0,,,0.8846549948506693,,,,0.8936170212765959,0.7717484492410106,0.429083885209713
,,,,0.31481481481481477,0.562176662195823,,,,,,0.9774068283826719,
,0.0,,0.0,,,0.8692070030895983,,,,,,
0.012874019836825677,,,,0.31481481481481477,,0.9485066941297631,0.24166810646636777,,,,,
,0.0,,,,,0.9680741503604532,,,,,,
,,,0.0,,0.43686529986587475,0.6024716786817713,0.20444852640289535,,,,,
