0,1,2,3,4,5,6,7,8,9,10
,,0.0,0.0684931506849315,,,,,,,
,,,,,0.19718309859154928,0.16961130742049468,,,,0.2153846153846155
0.5840707964601769,0.10958904109589043,0.56,0.0684931506849315,,,,,0.3307086614173227,,0.2153846153846155
0.24778761061946908,0.39726027397260266,,,0.10684474123539231,,,,,,
0.24778761061946908,,0.0,0.06164383561643835,0.10517529215358931,,,0.567547723935391,,,
,,,,0.0951585976627713,,,,,,
0.23893805309734517,,0.0,0.02054794520547945,,,0.053003533568904596,,,,0.24615384615384617
0.256637168141593,,,0.3561643835616438,,0.22535211267605634,,0.567547723935391,0.4803149606299213,,
0.18584070796460184,,0.08,,,0.19718309859154928,,,,,
,0.2602739726027397,,0.3561643835616438,0.09849749582637728,,0.3392226148409894,,0.4803149606299213,,
0.08849557522123891,,,,,,,,,,
,0.33561643835616434,0.29,,,0.11267605633802817,0.0812720848056537,0.5381791483113005,0.4094488188976375,,
,0.3424657534246575,,0.19863013698630136,,0.7183098591549296,,,0.3307086614173227,0.3293413173652695,
,0.3424657534246575,,0.20547945205479448,,,0.5017667844522967,,,0.35928143712574856,
0.24778761061946908,,,,0.12353923205342235,0.07042253521126761,0.0812720848056537,,,,
,,,,,,,0.5014684287812088,0.23622047244094446,,0.12307692307692308
,,,,0.10851419031719531,,0.19081272084805656,,,,
,,,,0.11686143572621036,,0.2296819787985866,0.5969162995594672,,,
,0.25342465753424653,,0.0958904109589041,,0.11267605633802817,0.215547703180212,0.4941262848751933,,,
0.1504424778761062,,0.16,,,,0.06007067137809187,0.3986784140969206,,,
,,,,0.11352253756260433,,,,,0.155688622754491,
0.2920353982300885,,,0.04794520547945205,,0.1267605633802817,,,0.3385826771653542,,
,,0.0,,,,,,0.5748031496062991,,
,,,0.07534246575342465,,,,,,,0.2153846153846155
0.18584070796460184,0.3801369863013699,,,0.12854757929883137,,,,,,
,,,0.1095890410958904,,,,0.47944199706314805,,,
,,,,,,0.37809187279151946,,0.3385826771653542,0.1976047904191617,0.2153846153846155
,,,,,,,0.6262848751835577,0.5196850393700787,0.1317365269461078,
,,0.14,,,,0.03180212014134276,,,0.1616766467065868,
,,,0.0821917808219178,,,,0.4941262848751933,,,
,,,0.0410958904109589,,,,0.28854625550661694,,0.08982035928143708,0.2153846153846155
,0.226027397260274,,,,0.15492957746478872,,,0.46456692913385833,,0.32307692307692304
0.23893805309734517,0.226027397260274,,,0.1035058430717863,,0.28621908127208484,,,0.29940119760479045,
,0.25342465753424653,,,,0.09859154929577466,0.028268551236749116,,,,
,,,,,,,,,0.1137724550898204,
,,,,,,,,,,0.12307692307692308
,,,,,,0.10954063604240281,0.5014684287812088,0.40157480314960603,,
,0.13013698630136986,,,0.1035058430717863,,,0.3913362701908909,,,
