0,1,2,3,4,5,6,7,8
,,0.46381829798635577,0.42300830429721537,,,,,
,,,0.11999574381439464,0.09392615033873669,0.09750765132823103,,,
0.14169835705851175,0.08872656538216454,,,,,,,
0.16025699435616592,0.1317872354696985,,,,0.1367645791875398,0.030658575792295424,0.2,0.594843397907314
0.13465478835954237,,,,,0.1104322876871168,,0.11714285714285715,0.6160447584277655
0.07239754694450605,,,0.11521533430137414,,,,,
,0.08195123587215347,,0.16684971793021244,0.09879130595309357,0.0791543499230983,,,0.6056062825500526
,,,,,,,0.21142857142857144,
,,,,,0.2724723782460769,,0.11142857142857143,0.3784003653341785
,,,,0.11102411400273704,0.10868363964539077,,,0.5693448689762908
,,0.7839815330076877,,0.08775223354705369,,,0.02,
,,,,,,,,
0.16169073276864,0.12096723345742362,,,0.17084451498320571,0.1698255906740654,0.03771778219482225,0.4685714285714286,
,,0.446608545106041,,0.18863703299592383,,0.03393819827185312,,
0.040205776130128296,0.04688533386993997,,,0.047531792966235505,,0.017313748788676576,,
0.3514306169697565,,,0.39878314316521485,,,0.05136001877144268,,0.2690621342603106
,,,,,,,,0.21411228036902746
,,,,,,,,
0.17196545957598852,0.19544689271221116,,0.23814974029747055,,,,,0.5364049020659849
,0.1553328638025288,,,,,,,
,0.1503692524398833,,0.15001717237189588,0.13846230299062273,,,,
,,0.44741235392320533,,0.13006076192050467,,,0.08857142857142856,
0.23280782406220568,0.19990676459737733,0.43451019188359197,,0.24331315803497322,0.22436469612892931,,0.38,
,,0.3438652898864363,0.3507088582420003,,,,,
0.08754703748520636,,,0.11167863347473266,,0.05343289357909856,,,0.6655694995870027
,,,,0.08027866572010142,,,,
,0.2340919609618674,,,,,,0.2885714285714286,
,0.3494127511151357,,,,,,,
,,0.44141470351820933,,,,0.02936294227639798,,
,,,,,,,0.04857142857142857,
0.10620954577031229,0.11136935305362712,0.4750097899791833,,,,,0.12285714285714286,0.6286243321546481
,0.3891249958077608,,0.7087716141388926,0.44524599985182767,0.5144955066542193,0.05497622092009707,,
0.17944788983830923,,,,,0.20088461641670677,,,
0.13093854477012234,,,,,,,0.04857142857142857,
,,0.24734640037923286,,0.19011322706057582,0.15669263481096596,,0.10571428571428572,
,,0.3465034316453348,,,0.30345372552952,,0.40285714285714286,0.3408063803717725
0.2816537536344883,,,0.32697393838391403,,0.2589580917650947,,,0.41563999610709484
,,,,0.21136433310035008,,,,0.5052741378837069
,0.3795894959251434,,,0.3767815793225096,,,,0.154635676479616
,0.2059429184693296,,0.21349422531990328,0.18138102279920115,0.1641480014744784,,,
,,,,,,,0.02857142857142857,
,0.21741154375020966,0.6197984294812341,,,0.20276655363273907,,,
,0.01796827313277661,,,,,,,
,,,0.15088790772545038,,,,,
,0.09741288526679412,0.45594509367464287,0.12572404597237544,,,0.030208921966278418,,
0.29885223887139256,,,0.49166436633947697,,,0.04322717419281523,,
,,0.2330839464951874,0.18022299849947168,,,0.03270165025030636,,
,,,,,,0.04808398295128647,,
,,0.526103176075352,,,,0.032735440357299236,,0.5698838866166411
,0.36744139249421476,0.43477812815598005,,0.4596018213340639,0.46823445336255937,,,0.19602524399282312
,0.13400543314216723,,,,,,,0.5800004491813671
,,,,,,,0.5057142857142857,0.2404417948289243
,0.14953885367407854,,,,0.16125800970839507,,0.14857142857142858,
0.3213797573775631,,,0.2373856881302281,,0.3101058263081406,0.0493849020705124,0.41714285714285715,
,,,,,,0.020328807944488332,,
,,,0.2737855456260032,,,,0.11714285714285715,
,,0.408376100084503,,0.17891134899708772,,,0.1742857142857143,
,0.06475500553375592,,0.14572978959457322,0.10732919146003625,,,0.09428571428571429,
,0.18559546567394442,0.4562336404295224,,,,,,
0.15634071277812384,,0.4199591912446671,0.22250909383635797,,,0.04037426979625982,,
0.3875941911943437,,,0.4825670481542276,,,0.05416393695143579,,
,0.11654559479491565,,0.2822143529831877,,0.20152193286603856,0.038505431476541785,,
,0.1023194821745984,0.4923844267194294,,0.0937760996603687,,,,
,,,0.2723315345749621,0.18056096990791706,0.1897165724874196,,,
0.11187835140006668,,,0.13889092382346965,,,,,
,,,,,,,,
,,,,,,0.04864048147315806,0.41714285714285715,
0.20755203179355441,,0.49219893237700685,,0.21588980395938928,,,,
,0.13314485025321127,,0.1364355392612231,,,,,0.6278881738032436
,,,0.30556209365335313,,0.2510878515126821,,,
,,,,,,0.028485909666962635,,
