0,1,2,3,4,5,6,7
0.9999999999999998,0.0,0.2857142857142856,0.0,1.0,0.0,0.0,0.0
0.7777777777777779,0.16666666666666652,0.4285714285714286,0.11111111111111116,1.0,,0.0,0.0
0.7777777777777779,0.16666666666666652,0.4285714285714286,0.11111111111111116,1.0,0.33333333333333337,0.0,0.0
0.7777777777777779,0.16666666666666652,0.4285714285714286,,1.0,0.6666666666666666,0.0,0.0
0.7777777777777779,0.16666666666666652,0.4285714285714286,0.11111111111111116,1.0,0.9999999999999999,0.0,0.0
0.6666666666666667,0.25,0.2857142857142856,0.33333333333333326,1.0,,0.0,0.0
0.6666666666666667,,,,1.0,0.33333333333333337,0.0,0.0
0.6666666666666667,0.25,0.2857142857142856,0.33333333333333326,1.0,0.9999999999999999,0.0,0.0
0.5555555555555556,0.33333333333333304,0.4285714285714286,0.33333333333333326,,0.0,0.0,0.0
0.5555555555555556,0.33333333333333304,0.4285714285714286,0.33333333333333326,1.0,0.33333333333333337,0.0,0.0
0.5555555555555556,,0.4285714285714286,0.33333333333333326,1.0,0.6666666666666666,0.0,0.0
0.47222222222222254,0.4166666666666665,0.5714285714285714,0.33333333333333326,1.0,0.0,0.0,0.0
0.47222222222222254,0.4166666666666665,0.5714285714285714,0.33333333333333326,,0.33333333333333337,,0.0
0.47222222222222254,0.4166666666666665,0.5714285714285714,0.33333333333333326,1.0,0.6666666666666666,0.0,0.0
0.47222222222222254,0.4166666666666665,0.5714285714285714,0.33333333333333326,1.0,0.9999999999999999,0.0,0.0
0.38888888888888906,0.5,,0.11111111111111116,,0.33333333333333337,0.0,0.0
0.38888888888888906,0.5,0.9999999999999998,0.11111111111111116,1.0,0.6666666666666666,0.0,0.0
0.38888888888888906,0.5,0.9999999999999998,0.11111111111111116,1.0,0.9999999999999999,0.0,0.0
0.33333333333333326,0.583333333333333,0.0,1.0,0.0,0.0,0.0,0.0
0.33333333333333326,0.583333333333333,0.0,1.0,0.0,0.33333333333333337,0.0,
0.33333333333333326,0.583333333333333,0.0,1.0,0.0,0.6666666666666666,0.0,0.0
