0,1,2,3,4,5,6,7,8,9,10
,,,,,,,,,,0.2153846153846155
,0.4383561643835616,,,,,0.16961130742049468,,,,
0.24778761061946908,,0.0,,,,0.0989399293286219,0.567547723935391,,,
,,0.0,,,0.16901408450704225,,,,0.13772455089820365,
,,0.06,0.04794520547945205,,,,,,,
,0.363013698630137,,0.02054794520547945,0.08848080133555926,,,,0.5118110236220472,0.08383233532934128,
,,,0.07534246575342465,,,0.04240282685512367,0.4941262848751933,,,0.1692307692307693
,,,,,0.22535211267605634,0.3392226148409894,,,,
,,,0.06164383561643835,,,,,0.4251968503937005,0.125748502994012,0.12307692307692308
,,0.36,,0.09849749582637728,0.22535211267605634,,,,0.281437125748503,
,,,,,,0.1872791519434629,0.31057268722466347,0.6614173228346458,,0.23076923076923084
,,,,,,,,,,
0.38053097345132747,0.3424657534246575,0.18,0.19863013698630136,,,0.4911660777385159,,,,0.12307692307692308
,,,0.20547945205479448,0.26377295492487485,,,,,,
0.3097345132743363,,0.28,,,0.2112676056338028,,,0.29133858267716484,,
,0.32191780821917804,,0.23972602739726026,,,,,,,
0.2654867256637168,,,0.0958904109589041,,0.3098591549295775,,,0.6141732283464565,0.1916167664670659,
,,0.21,,0.15692821368948245,0.1267605633802817,0.10954063604240281,,,,
,,0.11,,,,,,,0.1197604790419162,
,0.1917808219178082,,0.10273972602739725,,0.28169014084507044,,,,,0.19999999999999996
0.1504424778761062,0.18493150684931509,,0.03424657534246575,,,,,,,0.13846153846153864
0.2654867256637168,,,,,0.04225352112676056,,,,0.155688622754491,0.1692307692307693
,0.21232876712328763,0.21,,,,,,,0.34730538922155696,
,,,,0.11352253756260433,,,0.5234948604992695,,,
,,,0.10273972602739725,,,0.26855123674911663,0.42070484581498135,,,0.2615384615384615
0.20353982300884965,0.386986301369863,,,,,0.10954063604240281,0.47944199706314805,0.5669291338582676,,
,,,,,,,,0.3385826771653542,0.1976047904191617,
,,,0.6712328767123287,0.10183639398998329,,,0.6776798825256947,,,
,,,,,,,0.41336270190896585,,,0.12307692307692308
,,,,,,,,0.5196850393700787,,
,,,,0.12353923205342235,,,0.5455212922173303,,0.1616766467065868,0.36923076923076925
,,0.36,,,,0.28621908127208484,,,,
,,,0.08904109589041095,,,0.06007067137809187,,0.44094488188976344,,
,,0.15,0.0821917808219178,,0.09859154929577466,0.20848056537102472,0.24449339207048126,0.9133858267716533,,0.723076923076923
0.2743362831858408,0.5582191780821918,,,0.17028380634390652,,0.38162544169611307,,,0.2395209580838323,0.12307692307692308
0.36283185840707965,0.11643835616438356,,0.04794520547945205,0.1686143572621035,,,,0.40157480314960603,,
,0.1917808219178082,,,,,,0.42070484581498135,,,0.12307692307692308
,,0.37,0.03424657534246575,,0.15492957746478872,,0.3913362701908909,,0.1497005988023952,
,,0.36,0.14383561643835616,,,,,,,
,,,,,,,,,,0.2769230769230768
,,,,,,,,,,
,,,,,,0.3674911660777385,0.604258443465497,,,
0.2831858407079646,0.32191780821917804,,,,,,,0.5433070866141732,,0.24615384615384617
0.3716814159292037,,,0.08904109589041095,,,,0.5822320117474362,0.5511811023622046,0.18562874251497005,
,0.39041095890410954,,,,0.26760563380281693,0.3745583038869258,,0.3700787401574801,,
,,,,,0.04225352112676056,,,,0.035928143712574856,0.3846153846153846
,,,,0.12353923205342235,,,,0.5275590551181102,,
0.17699115044247782,,0.07,0.04794520547945205,0.10684474123539231,,,0.4500734214390576,,,
,,,,,0.36619718309859156,,,,,0.3538461538461537
,0.40068493150684925,0.05,,0.1035058430717863,,,0.4500734214390576,,,
0.2743362831858408,,0.08,,,,,0.48678414096916356,0.4566929133858264,0.125748502994012,0.1692307692307693
,,,0.0821917808219178,0.12687813021702837,0.22535211267605634,0.31802120141342755,,,0.08982035928143708,
,,,,,,,0.4427312775330421,,,
,0.3801369863013699,,,,0.14084507042253522,0.13074204946996465,,0.44881889763779537,,
,,,,,,,,0.4251968503937005,,
0.3716814159292037,,,0.08904109589041095,,,,,0.6299212598425195,,
,,,0.10273972602739725,,0.18309859154929578,,0.47944199706314805,,0.1317365269461078,0.3538461538461537
0.18584070796460184,0.43150684931506844,,,0.12353923205342235,,,,,0.1137724550898204,
,0.3458904109589041,,,,,,0.5234948604992695,,0.47305389221556904,0.10769230769230775
,0.226027397260274,,,,0.02816901408450704,,,,,
,,,,0.7545909849749582,0.295774647887324,,,,0.5688622754491018,
,,0.26,,0.08347245409015025,0.11267605633802817,0.08833922261484099,,,,
,,,,0.15859766277128548,,,0.567547723935391,,,
,,,,,0.25352112676056343,,0.5234948604992695,0.14960629921259816,,
,,0.04,,0.05509181969949915,,0.2791519434628975,,0.795275590551181,,
,,,,,,0.35335689045936397,,,,
0.21238938053097345,0.2602739726027397,,,,0.02816901408450704,,0.4574155653450873,0.40157480314960603,,
,,,,,,,,0.5118110236220472,0.13772455089820365,0.2153846153846155
,,,0.0684931506849315,0.11352253756260433,,,0.5234948604992695,,,
,,0.3,,0.12020033388981635,,,,,,0.2769230769230768
,0.2602739726027397,,,,0.09859154929577466,0.05653710247349823,,,,
,,,,0.11352253756260433,,0.10247349823321555,,,,0.0923076923076922
,0.3116438356164383,,,,,,0.48678414096916356,,,
,,0.24,0.08904109589041095,,0.056338028169014086,0.10600706713780918,,0.46456692913385833,0.08982035928143708,
0.2831858407079646,,0.68,0.0547945205479452,,0.23943661971830985,,,,0.5868263473053893,
,,,,,0.23943661971830985,,,,0.281437125748503,
,,,,,,0.5194346289752649,,,0.21556886227544905,0.13846153846153864
,,0.19,,,,,,,0.35928143712574856,
0.33628318584070804,,,,0.12020033388981635,,,,0.3228346456692912,,
,,,,,,,,0.35433070866141714,0.35928143712574856,
,,,0.08904109589041095,,,,,,0.17964071856287425,0.32307692307692304
0.32743362831858414,0.2876712328767123,,0.0684931506849315,,,,,,,
,,,,,,,,,0.10179640718562874,
,0.2945205479452055,,,,,,,0.3700787401574801,,
,,0.08,,,,,,,,0.12307692307692308
0.23893805309734517,,,,,,0.2932862190812721,0.4500734214390576,,0.1437125748502994,
,0.2945205479452055,,0.08904109589041095,,,,0.4500734214390576,,0.1616766467065868,
0.23893805309734517,,0.0,0.1095890410958904,0.10517529215358931,,,,,0.1137724550898204,0.12307692307692308
,,,0.11643835616438356,,,,,,0.1197604790419162,
,,,,,,0.3392226148409894,,0.5118110236220472,,
,,,,,,,,,,0.15384615384615397
0.3185840707964601,,,,,0.02816901408450704,,,0.622047244094488,,0.3846153846153846
0.3097345132743363,,,,0.11686143572621036,0.02816901408450704,0.021201413427561835,0.4647577092511028,0.6299212598425195,,0.3846153846153846
0.1327433628318584,,0.15,,,,,,,,
,,0.09,0.0958904109589041,,0.22535211267605634,,0.2665198237885562,,,
,,,,,0.22535211267605634,,0.2665198237885562,,,
,0.2602739726027397,0.01,,,,0.0706713780918728,,,,
,0.6301369863013698,,0.08904109589041095,0.12020033388981635,,0.0812720848056537,,,0.1317365269461078,
,0.40753424657534243,,,,0.1267605633802817,,0.4941262848751933,,,
,,,,0.11519198664440736,,,,,,
,,,0.07534246575342465,0.11519198664440736,,,,,,
,,0.11,0.0684931506849315,0.13021702838063437,,0.20141342756183744,0.47209985315713254,,,0.18461538461538463
,,,0.06164383561643835,,,,,0.38582677165354307,0.26347305389221565,
,,0.0,,,0.36619718309859156,,,0.7401574803149606,0.27544910179640725,
0.1504424778761062,,,,,,,,,,0.15384615384615397
,,,0.06164383561643835,,,,,,,0.8615384615384618
,,,,0.17529215358931552,,,0.4941262848751933,,,0.15384615384615397
,,0.02,,,0.28169014084507044,,0.3179148311306932,,,
,,,0.0958904109589041,,,0.08480565371024736,,,,0.2769230769230768
,0.1917808219178082,,,,0.14084507042253522,,0.5455212922173303,,,
0.23893805309734517,,,,,,,0.42070484581498135,0.46456692913385833,,0.2923076923076924
,0.3287671232876712,,0.06164383561643835,0.13856427378964942,,,0.36196769456681466,,,0.2615384615384615
0.22123893805309736,0.21232876712328763,,0.31506849315068486,0.09682804674457429,,0.4346289752650177,,,,0.32307692307692304
,,,,,,,,,0.2275449101796407,
,,,,,,,0.530837004405285,,,
,0.3835616438356165,,0.08904109589041095,0.10183639398998329,,0.05653710247349823,,,,
,0.5684931506849314,0.03,,0.13021702838063437,0.08450704225352114,0.04946996466431096,,,,
,,,0.0273972602739726,,,,,,,
,,,,,,,,,0.09580838323353294,
0.23893805309734517,,,,,,,,,0.09580838323353294,
0.2831858407079646,0.3493150684931507,,,,0.18309859154929578,,0.4427312775330421,,,
,,0.03,,0.10016694490818029,,0.12720848056537104,,,0.08982035928143708,0.0923076923076922
0.19469026548672563,,,0.0821917808219178,,,0.13427561837455831,,,,
0.2920353982300885,0.523972602739726,0.03,,0.07679465776293823,,,,,0.0,
,,,,0.10183639398998329,,0.04240282685512367,,,,
,0.3424657534246575,,0.0684931506849315,,0.323943661971831,,0.4427312775330421,,,
0.23893805309734517,,0.21,0.07534246575342465,,,,0.4427312775330421,,0.08383233532934128,0.1692307692307693
,0.2602739726027397,,0.0410958904109589,,0.25352112676056343,,,,,
0.256637168141593,,,0.0958904109589041,,0.09859154929577466,,0.5234948604992695,,,
,,,,0.09348914858096828,0.08450704225352114,,,,,
,,,,,,,,,,
,,,,0.10684474123539231,,0.12720848056537104,,,0.1137724550898204,
0.19469026548672563,,0.2,,0.10851419031719531,,0.20848056537102472,,,0.1497005988023952,
,,,,0.1652754590984975,0.35211267605633806,0.2791519434628975,0.516152716593254,,,0.19999999999999996
0.24778761061946908,0.18493150684931509,0.48,,,,,0.5234948604992695,,0.1317365269461078,
,,,0.11643835616438356,,0.11267605633802817,,0.55286343612336,,,
0.3185840707964601,0.2602739726027397,0.35,,0.10851419031719531,,,,0.38582677165354307,,
,0.3493150684931507,,0.19863013698630136,,,,0.5014684287812088,,,
,,,0.08904109589041095,,0.08450704225352114,,,,0.1317365269461078,0.19999999999999996
,,,,,,,0.4941262848751933,,,
,,,0.10273972602739725,0.1035058430717863,,0.17314487632508835,,,,
,0.1232876712328767,0.6,,,0.15492957746478872,0.07420494699646643,,,,
0.0707964601769912,,0.08,0.02054794520547945,,,,0.17107195301028355,,,
,,,0.0821917808219178,0.08180300500834724,0.15492957746478872,0.08833922261484099,,,,
,,,,0.1419031719532554,,,0.5455212922173303,,0.41916167664670667,
,,,0.0410958904109589,,,,0.39500734214389865,,,0.1692307692307693
,,,,0.13856427378964942,0.11267605633802817,,0.6850220264317244,,,
,,0.31,,,,,0.45374449339206535,,0.1197604790419162,
,0.2191780821917808,,,,,,,,,
0.5663716814159292,,,,0.07011686143572621,,,,,0.3293413173652695,0.32307692307692304
,,,,,,,,0.3700787401574801,,0.2769230769230768
,,0.26,,,,,,0.44094488188976344,,
,,,,,,0.12367491166077739,,,,
0.21238938053097345,,,,0.08013355592654424,0.35211267605633806,,,,,
,,,0.07534246575342465,0.14858096828046746,0.16901408450704225,,,,0.1437125748502994,
