0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.11639304092134281,0.125,0.09246533135855439,0.03039902071222056,,0.0357843252154482,0.0357843252154482,0.28664618454991064,0.0,,0.06864724545716755,0.0,0.08398798521256928,0.0,,0.12414965986394555,0.0
0.24577309482969859,0.25,0.11202996774152409,,0.16296525576969056,0.08602926814023079,0.08602926814023079,0.2429907652283151,0.0,0.1896023357946044,0.08537640611479669,0.0,0.10085489833641398,0.030303030303034717,0.1413846752236484,0.1082766439909297,0.0
0.4903209997549619,,0.2948089670221798,0.2736883872909184,0.5940508107444251,,,,0.0,0.4230812541222271,0.28410729737525237,0.0,0.31013170055452854,,0.28494100868663297,0.25736961451247165,0.0
0.7363391325655475,0.75,0.5339573349859527,0.6082427234710389,0.792813879612893,0.510626694481557,0.510626694481557,0.6123593586889862,0.0,0.6415070057751393,0.5393712143063167,,0.5690272643253234,0.4848484848484844,0.4957107048705649,0.47619047619047616,0.0
0.8659642244547904,0.875,0.6996047707662861,0.789983959635448,0.8508335616615565,0.6761284172858604,0.6761284172858604,0.7569542924091928,0.0,0.8096777826037993,0.7161811364291897,0.0,0.7396025878003697,0.6363636363636367,0.6746186092743853,0.6621315192743764,0.0
0.0,0.0,0.0017417715724895415,0.02117115077853915,0.02958572688328731,0.004080038128276649,0.004080038128276649,0.03215316148748282,0.0,0.04240062416550039,0.0020190366310932073,0.0,0.0077980591497227025,0.0,0.04190976273823415,0.006235827664399091,0.0
0.24577309482969859,0.25,0.11203104313894721,0.03510017016811762,0.1637710284059013,0.08602145496878637,0.08602145496878637,0.24175381960788966,0.0,0.18899908305583724,0.08537640611479669,0.0,0.10045055452865059,0.030303030303034717,0.14101733004883532,0.10770975056689341,0.0
0.370374908110757,0.375,0.19951375491899534,,0.37581235752864384,0.16953175663533585,0.16953175663533585,0.3240173855454068,0.0,0.2945723340250632,0.16267666570522066,0.0,0.18310998151571156,0.09090909090909349,,0.16439909297052152,0.0
0.6171281548640039,0.625,0.4072645301874742,0.4437122569867017,0.698354571754443,0.37658079991249244,0.37658079991249244,0.5300215463156692,0.0,0.545855251516175,0.4061147966541679,0.0,0.4340341959334565,0.3333333333333357,,0.36224489795918363,0.0
0.7363391325655475,0.75,0.5339534194363609,0.6082427234710389,0.7929706701877532,0.5108313995734008,0.5108313995734008,0.6108061232520534,0.0,0.6408032109132442,0.5393712143063167,0.0,0.5679875231053604,,0.4948247547430745,0.4756235827664399,0.0
