0,1,2,3,4,5,6,7
,0.0,,,0.07763975155279502,,,
,,,,,0.3808139534883721,,0.739010989010989
,,,,0.0,,,
,,0.0,0.8482428115015974,,,,
,0.2643294379521425,,,0.0,,,
0.37442922374429216,,,,0.0,0.3808139534883721,,
,,,,,,0.0,
,,,0.560702875399361,,,0.5807827395885601,0.07417582417582418
,,0.0,,,,,
0.2009132420091324,0.528658875904285,,,,,,
,0.211463550361714,,,,,0.19066733567486205,0.07417582417582418
0.634703196347032,,,0.8482428115015974,,0.3808139534883721,0.19066733567486205,
,,0.0,,,,,
,,0.0,0.8482428115015974,0.0,0.3808139534883721,,
0.7431506849315068,,,,0.0,,,
,,0.0,,,,0.5341194179628699,
0.634703196347032,,,0.8482428115015974,,,,1.0
,0.0,,,,,,
,0.105731775180857,,,0.0,,0.19066733567486205,0.4917582417582418
,0.13216471897607124,,,,,,0.07417582417582418
,,0.0,,0.0,,,0.016483516483516484
0.4611872146118721,,,,0.0,,0.19066733567486205,1.0
,,,,,,0.5807827395885601,
,0.0,,0.8482428115015974,,0.3808139534883721,,
,,0.0,0.8482428115015974,0.0,,0.19066733567486205,
,,,,,0.3808139534883721,0.0,
,,,0.8482428115015974,,,,0.07417582417582418
0.5262557077625571,,0.0,0.8482428115015974,,,,
,,0.0,,,,,
0.3093607305936073,,,0.8482428115015974,,,,
0.7431506849315068,,,,,0.3808139534883721,,
0.3093607305936073,0.6608235948803562,,,0.0,0.3808139534883721,0.0,
,,,0.8482428115015974,0.0,0.3808139534883721,,
,,,,,,,
0.7431506849315068,0.13216471897607124,,,,,0.0,0.016483516483516484
,,,,,0.3808139534883721,,
,0.2643294379521425,,,,,,
0.5262557077625571,,,0.8482428115015974,,0.3808139534883721,0.0,0.4917582417582418
,,,,,0.3808139534883721,,
0.3093607305936073,,0.0,,0.0,,,
,,,0.560702875399361,,,,
0.22054794520547943,,0.0,,,,0.5807827395885601,
0.8515981735159817,0.0,,,,,,
0.22054794520547943,0.3683917640511965,,0.560702875399361,,0.5156976744186048,,
,,0.0,,,0.3808139534883721,,0.4917582417582418
,0.0,0.0,,0.0,0.4941860465116279,0.6437531359759159,0.005494505494505494
,0.528658875904285,0.0,0.8482428115015974,,,0.19066733567486205,
0.37442922374429216,,,0.8482428115015974,0.0,0.3808139534883721,0.19066733567486205,
0.547945205479452,0.105731775180857,,,,0.3808139534883721,,
,0.5826377295492489,,,,,,0.9862637362637363
,,0.0,,,0.3808139534883721,0.0,
,0.0,0.0,,,0.9273255813953489,0.5168088309081786,0.07417582417582418
0.6210045662100456,,,0.3857827476038338,,,0.40817862518815873,0.005494505494505494
,,,,0.26708074534161486,0.714825581395349,,
,0.29577072899276574,0.0,,,,,
,,,,,,,
,,,,0.2763975155279503,0.14854651162790722,,
0.4949771689497717,,0.0,,0.4440993788819875,0.14854651162790722,0.7185148018063219,0.005494505494505494
0.6844748858447489,,,,0.3540372670807453,,,0.005494505494505494
,,,0.34424920127795544,0.3602484472049689,0.417732558139535,,
0.5061643835616438,,,,0.3198757763975155,0.4119186046511629,,0.005494505494505494
,,0.0,0.25638977635782756,,0.9688953488372092,,0.005494505494505494
0.5949771689497718,0.5258764607679466,,0.34424920127795544,0.3602484472049689,,0.4059207225288508,0.005494505494505494
,,,,0.3478260869565217,0.5918604651162793,,
,,,,,0.417732558139535,,
,0.4924874791318865,0.0,,,,,0.005494505494505494
,,,0.19249201277955286,,,,
,0.7295492487479133,,,,,0.04465629703963869,
0.7374429223744292,0.29577072899276574,,0.25319488817891367,,,0.7353236327145007,
,,0.0,,0.577639751552795,,,
,0.2609905397885365,0.0,0.03833865814696491,0.7267080745341613,,,
0.8515981735159817,0.330550918196995,0.0,0.4736421725239617,,,0.47039638735574507,
,,,,,,,0.016483516483516484
,,,,0.5124223602484471,,,
0.6543378995433791,0.27017250973845297,,0.2883386581469649,,,,
,,,,,,0.751881585549423,
,0.5912632164718977,,,,0.14854651162790722,,
,0.263494713411241,0.0,,,0.4238372093023255,0.6475163070747618,
0.5061643835616438,0.7868670005564832,0.0,0.4952076677316295,,,0.16532865027596588,
,,,0.25638977635782756,,,0.027596588058203864,
,,,,0.3602484472049689,,0.4059207225288508,0.016483516483516484
,0.5589872008903729,,,,0.5918604651162793,,
,,,,,,,
,,0.0,,,0.417732558139535,,
,,,0.3857827476038338,,,0.40817862518815873,
,,,,0.26708074534161486,,,
,,0.0,,,,,0.07417582417582418
,0.2609905397885365,0.0,0.03833865814696491,,,,
,,,,0.2763975155279503,,,0.07417582417582418
0.7374429223744292,,,,0.5124223602484471,0.14854651162790722,,
,0.27017250973845297,0.0,,,0.14854651162790722,,
,0.29577072899276574,,,,,,
,0.5912632164718977,,0.2707667731629393,0.4440993788819875,,,0.07417582417582418
,,,,0.3602484472049689,,0.4059207225288508,
,,,0.25638977635782756,,,,
,0.5258764607679466,0.0,,,,0.4059207225288508,
0.4207762557077626,,,0.1829073482428114,0.3478260869565217,,,
,,,,,,0.28575012543903666,0.07417582417582418
0.5949771689497718,,,,,,0.4059207225288508,
,,,,,,0.04465629703963869,
0.7374429223744292,,,,0.5124223602484471,,0.7353236327145007,
,,,,0.577639751552795,,,
,,0.0,0.03833865814696491,,0.14854651162790722,1.0000000000000002,
0.8515981735159817,0.330550918196995,,0.4736421725239617,,,0.47039638735574507,
0.7374429223744292,0.29577072899276574,,0.25319488817891367,,,,0.15109890109890112
,,,0.2883386581469649,0.3757763975155279,,,
,,,,,,,
,0.29577072899276574,,,,0.14854651162790722,,
,0.4207011686143573,,,,,,0.15109890109890112
0.4207762557077626,0.5589872008903729,,,,0.5918604651162793,,
,,,,,,0.4059207225288508,0.15109890109890112
,,,,0.34472049689440987,,,
,,0.0,0.19249201277955286,0.6832298136645962,0.417732558139535,,0.15109890109890112
0.6210045662100456,,,0.3857827476038338,,,,
,,,,,,,0.24725274725274726
0.7374429223744292,,,,,,0.5260913196186656,0.24725274725274726
,0.2609905397885365,,,0.7267080745341613,,1.0000000000000002,
,,0.0,,0.2763975155279503,,0.47039638735574507,
0.8378995433789953,0.3260990539788537,0.0,,,,,0.24725274725274726
0.7374429223744292,,,,0.5124223602484471,,,
,,0.0,,,,,
,,,,,,,
,0.5912632164718977,0.0,,,,,0.24725274725274726
,,0.0,,0.3540372670807453,0.4238372093023255,,
,0.5258764607679466,0.0,0.34424920127795544,0.3602484472049689,0.417732558139535,,0.24725274725274726
0.6335616438356164,,,,0.49378881987577633,0.9688953488372092,0.027596588058203864,0.24725274725274726
,,,0.34424920127795544,,0.417732558139535,,
,,,,,,,0.24725274725274726
,,,,,0.417732558139535,,0.24725274725274726
,,,0.5127795527156549,0.34472049689440987,,0.28575012543903666,
0.6573059360730593,,,,,,,
0.5385844748858446,0.5258764607679466,,,,0.417732558139535,,
,,,0.5391373801916934,,0.4828488372093025,0.6931761164074259,
0.2748858447488584,,,0.5391373801916934,,,0.6931761164074259,0.03571428571428572
,,,,,,,
0.30091324200913244,,,,,,,
,,0.47276361819090457,,,,,
,,,,0.14285714285714282,0.42441860465116266,,
0.30091324200913244,,0.47276361819090457,0.6078274760383386,,,0.647767185148018,
,,0.5022488755622189,,,,,0.005494505494505494
,,0.5022488755622189,0.34984025559105425,,0.5970930232558138,,
,,,,,,,0.15109890109890112
,,,0.34984025559105425,,,,
,,0.6266866566716642,,,,,0.005494505494505494
,,0.6266866566716642,,,0.8401162790697674,,
0.2025114155251141,,,0.3218849840255591,,0.8401162790697674,,
,,,0.3218849840255591,,,,
0.2025114155251141,,,,,,,0.271978021978022
,,0.607696151924038,,,,0.46487706974410425,
0.2513698630136986,,,,0.17701863354037264,,0.46487706974410425,
,0.0,0.607696151924038,,0.17701863354037264,,,
,,0.607696151924038,,,,0.46487706974410425,
0.29223744292237447,,,0.5886581469648562,,,,
,,0.5912043978010995,,,0.6639534883720932,0.4129453085800301,0.07417582417582418
,0.0,0.5912043978010995,,0.14285714285714282,,,
,,0.6256871564217892,,,,,
,,,0.32028753993610226,,,,0.03571428571428572
,0.0,0.6256871564217892,,,,,
,0.0,,0.32028753993610226,,0.8345930232558136,0.5233316608128449,
0.20159817351598175,,,,,,0.5233316608128449,
,,,0.4369009584664536,0.13975155279503104,,0.46688409433015554,
,,,,,,0.46688409433015554,
0.1506849315068493,,,,,,,
,,0.8185907046476762,,0.17701863354037264,,,
,,,,,0.7491279069767445,,0.07417582417582418
0.1506849315068493,,,,0.17701863354037264,,0.46688409433015554,
,0.27295492487479134,,0.4784345047923322,,,0.48018063221274465,0.03571428571428572
0.25502283105022827,,,0.4784345047923322,,,0.48018063221274465,
,,,,,,0.48018063221274465,0.15109890109890112
0.25525114155251144,,0.12243878060969515,,,,,0.005494505494505494
,,0.12243878060969515,,0.20807453416149066,,0.48043151028600106,0.03571428571428572
0.25525114155251144,,0.12243878060969515,,,,,
0.25525114155251144,,0.12243878060969515,,0.20807453416149066,,0.48043151028600106,
,,0.5907046476761619,,0.18944099378881984,0.660174418604651,,
,0.0,,0.5862619808306708,0.18944099378881984,,0.4104365278474662,
0.291552511415525,,0.5907046476761619,,,,,
,,,0.5862619808306708,0.18944099378881984,,0.4104365278474662,
,,,0.5862619808306708,,,0.4104365278474662,
,,0.4702648675662169,0.5183706070287539,,,,
,,,,,,,
,,,,0.21739130434782605,,,0.15109890109890112
0.31073059360730587,0.0,,,,,,
,,0.4782608695652174,,,,0.6703462117410941,0.005494505494505494
0.33789954337899536,,,0.5239616613418532,,0.4531976744186048,,0.07417582417582418
,0.0,0.4782608695652174,0.5239616613418532,0.17080745341614906,,,
,0.0,,,,,,0.005494505494505494
0.252283105022831,0.0,0.5017491254372815,,,0.6011627906976744,0.7767185148018065,0.03571428571428572
0.252283105022831,,,,,0.6011627906976744,,0.07417582417582418
,,,,0.27018633540372666,,0.7767185148018065,
0.252283105022831,,,,0.27018633540372666,0.6011627906976744,,
0.25251141552511414,,,,0.3229813664596273,,,
,,0.5017491254372815,,,,,
0.25251141552511414,,,,,,,0.271978021978022
,0.0,,0.2971246006389776,,,,0.005494505494505494
,,,,,,,
,0.0,,0.2971246006389776,,,,0.15109890109890112
0.2511415525114155,,,,,,,
0.2963470319634703,,0.607696151924038,,,,,
0.2963470319634703,0.0,,,0.20807453416149066,0.7424418604651164,,
,0.0,,,,,,
0.34109589041095895,0.0,0.5912043978010995,0.5327476038338659,,,,
,,,,,,,0.07417582417582418
,0.0,,,,0.6610465116279074,,
0.34109589041095895,,0.5912043978010995,,,0.6610465116279074,0.4106874059207226,0.005494505494505494
,,,,,0.6610465116279074,,
0.34109589041095895,0.0,,,,,,
,,,,0.19875776397515527,0.6610465116279074,,0.271978021978022
,,,0.3817891373801916,,,,0.005494505494505494
,,,,0.23602484472049687,,0.4611138986452583,
,0.0,,,,,,
,,,,0.23602484472049687,0.7401162790697673,0.4611138986452583,
0.182648401826484,,,,0.2546583850931676,,,
,,,,,0.7511627906976748,,0.03571428571428572
,,0.6096951524237881,0.3865814696485623,,,,
,,,,0.2546583850931676,,0.468389362769694,
,0.12576516416249306,,,,,,0.271978021978022
,0.11741791875347804,0.6211894052973513,,,,,
,,,0.2915335463258788,0.3354037267080745,0.8133720930232555,,
,0.11741791875347804,,0.2915335463258788,,,,0.271978021978022
0.4301369863013698,,,0.36980830670926523,,,0.6798795785248368,
,,,,,0.465697674418605,0.6798795785248368,
,0.0,,,0.2919254658385093,,,
,,0.4807596201899051,,,,0.6798795785248368,
0.4301369863013698,0.0,,0.36980830670926523,,,,
,,,,0.3664596273291925,,0.706472654290015,0.005494505494505494
,0.0,,,0.3664596273291925,,0.706472654290015,
,,0.48675662168915546,0.3099041533546325,0.3664596273291925,0.5026162790697675,,
,,,0.39696485623003186,0.2763975155279503,0.4479651162790699,0.6653286502759659,0.005494505494505494
,,0.4777611194402799,,,0.4479651162790699,,
0.4422374429223744,0.0,0.4777611194402799,,0.2763975155279503,,,
0.3420091324200913,,0.49925037481259377,0.19408945686900947,,0.5959302325581395,,
0.3420091324200913,,0.49925037481259377,,,,0.7671851480180629,0.03571428571428572
0.3420091324200913,,,0.19408945686900947,,,,0.07417582417582418
0.3420091324200913,,,0.19408945686900947,,,,0.15109890109890112
,,,,,0.5430232558139534,,
,,0.49375312343828087,,,,,0.15109890109890112
,0.0,,,,,0.7400903161063723,
,,,,,,,
,0.0,,,,,0.7400903161063723,
,0.0,,,,,,
,,,0.19568690095846653,,0.5430232558139534,,
,,0.6251874062968515,0.17172523961661357,0.3726708074534161,,,
,,0.6251874062968515,0.17172523961661357,,0.8308139534883718,,
,,,0.17172523961661357,,0.8308139534883718,,
,,,,,0.8308139534883718,,
,0.0,,0.3011182108626198,,,0.4603612644254893,
,,,0.3011182108626198,,0.7343023255813952,,
,,,0.3011182108626198,,0.7343023255813952,,
,,,,,0.7343023255813952,,0.15109890109890112
,,,,,,,0.271978021978022
,0.0,,,,,0.4001505268439538,0.07417582417582418
,,0.5872063968015993,0.4233226837060704,,,,
0.25502283105022827,,,,,,,0.005494505494505494
0.2545662100456621,,0.8705647176411794,0.2619808306709266,,,,0.005494505494505494
,,,0.2619808306709266,,,,
,,,,,,,
0.39999999999999997,,,0.31070287539936103,,0.7578488372093024,,0.005494505494505494
,,0.12243878060969515,0.31070287539936103,0.3478260869565217,,0.4729051680883092,
0.39999999999999997,,0.12243878060969515,,0.3478260869565217,0.7578488372093024,0.4729051680883092,
0.39999999999999997,0.27212020033388984,0.12243878060969515,0.31070287539936103,,,,
,0.1519198664440735,0.6186906546726637,,,,,
,,0.6186906546726637,0.15175718849840258,,,,
,0.1519198664440735,,,,0.7985465116279071,,
,0.1496939343350028,,0.26996805111821076,0.29813664596273287,0.6200581395348834,,
0.2577625570776256,,,0.26996805111821076,,,,0.03571428571428572
,0.1496939343350028,0.6091954022988506,,0.29813664596273287,,,0.271978021978022
,,0.6201899050474763,0.2931309904153354,0.35093167701863354,,,
,0.0,0.6201899050474763,0.2931309904153354,,,0.5040140491721024,0.03571428571428572
0.2668949771689498,,,,,0.8072674418604655,,
0.2668949771689498,,,,,0.8072674418604655,,0.271978021978022
,,0.0,0.7412140575079871,,,,0.005494505494505494
,,,,,,0.42247867536377326,
0.6255707762557077,,0.0,0.7412140575079871,0.0,,,
,0.0,0.0,,,,,
,,,,0.0,,0.42247867536377326,
,0.0,,0.14536741214057503,,0.47965116279069786,,0.07417582417582418
,,0.0,,,0.9563953488372094,,
,,,0.584664536741214,,,0.09031610637230303,
,,,,,,,0.07417582417582418
,0.0,0.0,,,,,
,,0.0,,,0.15697674418604635,,
,0.0,0.0,,0.21428571428571427,,,
0.7947488584474884,,0.0,,,0.9401162790697679,0.048168590065228445,0.07417582417582418
0.6735159817351597,,,0.3610223642172523,0.6459627329192545,,,
,0.04869226488592098,,,,,,
,,,,,,,0.07417582417582418
0.2237442922374429,,,,,1.0,,
0.9452054794520546,,,,,,0.5218263923733064,
0.09817351598173513,,,,0.17701863354037264,,,0.07417582417582418
,0.3561491374513078,,,0.19875776397515527,,0.7150025087807326,
,,0.0,,0.18322981366459626,,,
0.33789954337899536,,,,0.29503105590062106,,,
0.8515981735159817,,0.0,,0.29503105590062106,0.7063953488372094,,
,,,0.305111821086262,,0.7558139534883721,,
,,,0.3210862619808308,,,,0.07417582417582418
,,,,0.2795031055900621,,0.15303562468640242,
0.14383561643835613,,,,,0.5947674418604652,0.7699448068238837,
,,,,,,,
,0.3611574846967168,0.592703648175912,0.46405750798722045,,0.5997093023255813,0.38334169593577516,0.005494505494505494
,,,,,,,
,,0.8670664667666167,,0.20186335403726705,,0.5005017561465128,
,0.25987757373400117,,,,,0.38283993978926256,
,0.0,,,0.3074534161490683,,0.5140491721023583,
0.2545662100456621,,0.8705647176411794,0.29872204472843444,,,,0.005494505494505494
,,,,,,0.40215755143000487,
0.14383561643835613,0.35754034501947696,0.6601699150424788,,,0.5953488372093023,0.38283993978926256,
,,0.592703648175912,,0.11180124223602483,,,
0.14931506849315068,,0.6426786606696652,,,,,0.03571428571428572
,,0.8670664667666167,,,0.5965116279069771,0.5005017561465128,
,,,,,,0.38283993978926256,
,,,,,,0.5140491721023583,0.03571428571428572
,,,0.5591054313099042,0.16459627329192544,,,0.03571428571428572
,,0.8705647176411794,,,,,
,0.0,0.7176411794102948,,,,,
0.14383561643835613,0.35754034501947696,0.6601699150424788,0.42571884984025554,,,0.38283993978926256,
,,0.592703648175912,,,0.5997093023255813,,
,0.36143572621035064,0.6426786606696652,,0.24223602484472045,,0.38283993978926256,
,,,,,0.5965116279069771,0.5005017561465128,
,,,0.33706070287539935,,,,
,0.25987757373400117,,,,,,
0.2116438356164383,0.0,0.5022488755622189,,,,,0.07417582417582418
,,,,,,,
,0.0,0.7176411794102948,,,,,0.15109890109890112
0.14383561643835613,0.35754034501947696,0.6601699150424788,,,,,
0.1735159817351598,0.3611574846967168,0.592703648175912,0.46405750798722045,0.11180124223602483,,,
0.14931506849315068,,,,,,,
0.16073059360730596,,,,,,,
,0.13939899833055094,0.8670664667666167,0.3434504792332269,,0.5965116279069771,0.5005017561465128,
0.14840182648401828,,,0.33706070287539935,,,0.4417962870045158,
0.20159817351598175,,,,,,,0.15109890109890112
,0.0,,0.5591054313099042,0.16459627329192544,,,
,0.0,,0.29872204472843444,,0.7052325581395347,,
0.2116438356164383,,,0.3865814696485623,0.23291925465838506,,,
0.34109589041095895,,,,,,,
0.14383561643835613,,0.7176411794102948,,0.0,0.5947674418604652,,
