0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.0,0.0,0.0005020865122759028,0.018558710663602485,0.02754838454275621,0.003562806178655977,,,,,0.000865301413325692,,0.006873844731977774,0.0,0.07711007390120576,0.007936507936507936,0.0
,,,,0.07464447035800958,,0.0357843252154482,0.28664618454991064,0.0,0.16575776587359048,,0.0,0.08398798521256928,0.0,,0.12414965986394555,0.0
0.24577309482969859,0.25,0.11202996774152409,0.035099726328478686,0.16296525576969056,,,0.2429907652283151,0.0,0.1896023357946044,,0.0,0.10085489833641398,0.030303030303034717,0.1413846752236484,,
,,,,0.5940508107444251,,,,,,,,0.31013170055452854,0.2121212121212146,0.28494100868663297,,
0.6171281548640039,,0.40726105582656874,0.44371935842092525,0.6980322626999591,0.3765542351295814,,0.5317084253370417,,,,0.0,,0.3333333333333357,0.3863606897445871,,
,0.75,,0.6082427234710389,0.792813879612893,0.510626694481557,,0.6123593586889862,,,0.5393712143063167,0.0,0.5690272643253234,0.4848484848484844,,,0.0
,,0.09258936052802014,,,,0.03456547047011852,,,0.1648810385599151,,,,,,,
,0.25,,,0.1637710284059013,0.08602145496878637,,,,,,0.0,,0.030303030303034717,,,
,,,,0.698354571754443,0.37658079991249244,,,,,0.4061147966541679,0.0,,,,0.36224489795918363,0.0
0.8659642244547904,0.875,0.699610644090674,0.7899937241075051,0.8509498298214426,0.6762987444233488,,0.755396602186112,0.0,,0.7158927026247477,0.0,,0.6363636363636367,0.6735597908293358,,
,1.0,,0.9998490945227526,0.9944540399445034,,0.9995530865933789,0.9986487148684426,,,,0.0,0.9794362292051754,0.9090909090909065,0.9988331388564761,,0.0
0.11639304092134281,,0.09248664628696635,,,0.03430763581245263,0.03430763581245263,0.2862482236540236,,0.1640927883145924,,,,0.0,,,
0.24577309482969859,0.25,,0.03510061400775655,0.16457867130741866,0.08602614287165303,0.08602614287165303,,0.0,,0.08537640611479669,0.0,0.09998844731977813,0.030303030303034717,,,0.0
0.370374908110757,0.375,0.19951474759353977,0.10642875086659687,0.3764392081172012,0.16954113244106914,,,0.0,,0.16267666570522066,0.0,,0.09090909090909349,,,
0.4903209997549619,,0.2948157640853797,0.27368927497019624,,0.26561345115595875,0.26561345115595875,0.4263720370103632,0.0,0.42159323069993393,0.28410729737525237,0.0,,0.2121212121212146,0.2837201261938719,0.2562358276643991,
0.8659642244547904,0.875,0.6996152214232955,0.7900017132210065,,0.6763549992577487,,0.7538433667491793,0.0,,0.7156042688203057,0.0,0.7371187615526801,,0.6725117766541338,0.6598639455782312,
