0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.24577309482969859,0.25,,,,0.08602926814023079,,0.2429907652283151,,,0.08537640611479669,,0.10085489833641398,,,,0.0
0.4903209997549619,0.5,,,,,,,,,0.28410729737525237,,0.31013170055452854,0.2121212121212146,,,
0.6171281548640039,0.625,,,,,0.3765542351295814,,,0.5467681739941765,0.4061147966541679,,,0.3333333333333357,,,
,,,,,,,,0.0,,,,0.08341035120147872,,0.13813258999956785,,0.0
0.24577309482969859,,0.11203104313894721,,,0.08602145496878637,,,0.0,,,,0.10045055452865059,,0.14101733004883532,,
,,,,,,,,0.0,,,,,0.09090909090909349,,,0.0
0.7363391325655475,,,,,,,0.6108061232520534,,,0.5393712143063167,,0.5679875231053604,,0.4948247547430745,,
,,0.699610644090674,0.7899937241075051,0.8509498298214426,,0.6762987444233488,,,,,,,0.6363636363636367,0.6735597908293358,,
,,0.9997055479132637,,,,0.9995530865933789,0.9986487148684426,,0.9994168556858578,0.98154023651572,,,,,,
0.0,,,,,,0.005553602262694451,,,0.05107942023390111,,,,,,,
,,,0.028131443996758265,,0.03430763581245263,,,,,0.06835881165272573,,,0.0,0.14252992782747742,,
0.24577309482969859,0.25,0.11203309742376828,,,,,0.24051984384489622,0.0,0.1883918086321441,,,,,,,
,,,0.10642875086659687,0.3764392081172012,,,,,0.29391277769734403,0.16267666570522066,,,0.09090909090909349,,,
,,,,,,,0.4263720370103632,,,0.28410729737525237,,,,,,
,,0.40726928675299956,,,,,,,0.5449423290381739,,,0.4332255083179296,,0.3847724620770129,0.3611111111111111,0.0
,,,,,0.5106751361445123,,,0.0,,0.539082780501875,,0.5670055452865064,,,,
,,0.6996152214232955,,,,0.6763549992577487,,,,0.7156042688203057,,,,,0.6598639455782312,
0.9999999999999999,,,,0.9947009149649593,,0.999729664268023,0.9973093091666134,,,,,,,0.9976878862526471,0.9977324263038548,
0.11639304092134281,,,0.026261103758167814,,0.03309190633570073,,,,0.162150314495761,0.06720507643495821,,,,,,
0.24577309482969859,,,,0.16538537907628204,0.0860183297002086,,0.23928883793933475,0.0,0.18778855589337695,0.08537640611479669,,0.09958410351201474,0.030303030303034717,0.1402718354293617,,
0.370374908110757,,0.19951633311538153,,,0.1695348819039136,0.1695348819039136,0.32134154399918025,0.0,,0.16267666570522066,0.0,,,,0.16326530612244897,
0.6171281548640039,,0.4072738365113281,,0.6990019952613711,,,0.5266641224888,,0.5440374499300225,0.405826362849726,,,0.3333333333333357,0.38398375037814947,0.3605442176870748,0.0
,,,,,,,,,,,,,,,,
,,,,0.07552505360647954,0.03236840665994734,,,,0.16065826938854277,0.06662820882607445,,,,,,
,,0.29482195451413584,0.27369060648911314,,0.2656150137902476,,0.4234214836516772,0.0,0.42011325064749094,,0.0,0.3074745841035119,,0.2824992437011107,0.25510204081632654,
,,,0.44369583492006026,0.6993246160267401,,,,,,,,0.43166589648798515,,,,0.0
0.7363391325655475,,,,,0.5107470173218011,,,,0.6386958480124831,,,,,,,
,,0.6996201296474317,,,,0.6761393557258826,,0.0,0.8070395572929234,0.7153158350158639,,,0.6666666666666643,,,
,,,,,0.9994218253131127,,,,,0.9806749351023942,,0.9746418669131237,0.9090909090909065,,0.9954648526077098,
,0.0,,,,0.00912422161279485,,0.10929520828352635,,,,,0.031423290203327126,0.0,0.0,0.038548752834467126,
,,0.09078899358311736,0.02535256401721042,0.07642215753182313,0.03251685691739134,,,0.0,,,,,,,,
0.24577309482969859,,,,,0.08603395604309744,,,,0.1865820504158422,0.08508797231035475,,0.0987176524953789,,,,
,,,,,,0.1695364445382025,,,0.29194617376896215,,,0.1810304990757855,,,,
0.4903209997549619,,,,0.595474706064429,,,,0.0,0.4193732606212697,,,0.3067814232902032,0.2121212121212146,,,
0.7363391325655475,,,0.608243611150317,,,,,,0.6380000965204382,,0.0,0.5640018484288354,,0.49130256277280787,,
,0.875,,,,,,,,,,0.0,0.7334219038817004,,,,0.0
,,0.9997538442872786,,0.9954300067236037,,,0.9933074262770016,,,,,,,,,
,,,,0.047101696611172805,,,0.14249078972963902,,,,,,0.0,,,0.0
,,,,,0.03220745532819226,,,,,,0.0,,,,,0.0
,,,0.10643008238551388,,,0.16954269507535802,,,,,,,,,0.16156462585034012,
,,0.29482534615216255,0.2736928256873079,,,,0.4204828097227191,0.0,,,0.0,,,,0.2534013605442177,0.0
0.6171281548640039,,,,0.6999711044010151,,0.37661205259827013,,,,,,,,0.3816176152815593,,0.0
,0.875,,0.7900176914480092,,0.6762299885146379,,,,,,,,,0.6683197199533256,,
,,,0.999856195956976,0.9956703358154875,,,,0.0,,0.9798096336890685,,,0.9090909090909065,0.9930960715674836,,
,0.0,,0.04935985008872357,0.048424597604626474,,,,,,,,,,,0.06972789115646258,0.0
0.11639304092134281,,,,0.07688255450810333,0.030827649251107515,,,0.0,,,,,,0.20385496348156792,,0.0
,,,,,0.08604020658025298,,0.2343870882478286,,,,0.0,0.09785120147874304,,,,
,,,,0.3795846826518243,,0.16953019400104694,,,,0.16238823190077878,,0.17993299445471345,,,,
,0.5,,,,,,0.41902015493746236,0.0,,0.2835304297663686,0.0,,0.2121212121212146,0.28066251782704527,,0.0
,1.0,0.9997702234172616,,,0.9995562118619569,,,,,,,0.969905268022181,,0.9919508189636546,,
,0.0,,,,0.00991335192868137,,,,0.1174774383475703,,,,,,0.07482993197278912,
0.11639304092134281,,0.08699040035460541,,0.07754587527013657,,,0.26785144179153686,0.0,,,,0.07572781885397412,,,,
,,,,0.16942359358386794,0.08603708131167521,,,,,0.08508797231035475,,,,,,0.0
0.370374908110757,0.375,0.1995212413395178,,0.3802134035056879,,,,,,,,,,,,
,,,,0.5963331578401059,,,0.41756195493835313,,,,,,,0.2800574787155884,,
0.7363391325655475,0.75,,0.608244054989956,,,0.5105766901843126,,0.0,,,,0.5610559149722735,,0.4886879294697265,,0.0
,0.875,0.6996203778160678,0.7900163599290922,,,,,0.0,0.8044375271463728,,,,0.6666666666666643,,,
,,0.9997732152280412,,,,,,,,0.9792327660801847,,0.9683456561922364,,,,
,,,,,,,,0.0,0.1394680115181055,,,,,0.0,,
,0.25,0.11204254161908664,0.03510238936631238,0.17023092477450064,,,,0.0,,0.08508797231035475,,,,,,
,,,0.10643097006479174,,,,,,0.2893401219374865,,0.0,,,,0.16043083900226757,0.0
,0.5,,0.27369504488550267,,,,,,,,,0.3041243068391867,,0.2794524396041316,,
,0.75,,,0.7942178254362946,,,0.5985257627707583,0.0,0.6352251339221082,,,,,,,
,,0.08341489694280367,0.03964198119362683,,,,,,,,,0.07405268022181144,0.0,0.0,,0.0
0.24577309482969859,,,0.03510238936631238,,,0.08604958238598628,0.230737133463908,,0.18357383009185524,,,,,,,
,,0.19952453646751936,,,,0.16954894561251355,,,,,,,0.09090909090909349,,,
,0.5,,,0.5969039004694681,,,0.41465446451243104,,,0.2835304297663686,,,0.2121212121212146,,0.2511337868480726,
,,0.5339024483559346,,,,0.5105751275500238,,0.0,,,,0.5590919593345656,,0.48694844202428805,,
,0.875,,,,,,,0.0,0.8031465662854105,,0.0,,,,,
0.9999999999999999,,,,0.9966207423020665,,0.9993218167186243,,,0.9943575760500618,,,,,,,
,0.0,,0.029878396815716912,0.043527931321364566,,,0.33246514501071367,,,0.06951254687049324,0.0,0.08185073937153414,,0.053902502268896674,0.14399092970521543,
0.11639304092134281,,,,0.07919887809018489,,,,,,,,,,0.22342149617528848,,
,,,0.10643141390443067,,0.16951456765815812,,0.3107733063274297,0.0,,0.1620997980963369,,,,,,0.0
,,,,,,0.3766464305526256,,,,,,,,0.3777064695967847,,
0.7363391325655475,0.75,,,,0.5107220151731788,,0.5954608699009403,,,,,,,,,
0.8659642244547904,,0.6996155661019567,,,,,,,,,0.0,,0.6666666666666643,0.6631228661567051,,
