0,1,2,3
,0.27419928825622775,0.4441969809453141,
0.6184135977337111,,0.4580549368968079,
,0.5612099644128113,,
,0.4329181494661921,0.354615194258848,0.6867292225201074
,0.27224199288256223,,
0.34447592067988675,0.24555160142348742,0.5731254639940602,0.7914209115281501
0.3586402266288953,,,
,0.7855871886120996,0.42959663449641283,0.15107238605898127
,0.22811387900355873,,0.7449061662198393
,0.7706405693950177,,
0.7787535410764873,0.795017793594306,0.4469190794357871,0.4781501340482574
,0.21583629893238432,,
0.4280453257790369,0.34234875444839863,,
0.5923512747875355,,,
0.46260623229461767,0.32384341637010683,0.49344221727295334,
0.2742209631728046,0.34288256227758007,,0.8107238605898126
,,,
,,0.22667656520663115,
,0.7046263345195728,0.29670873546152166,
0.6674220963172806,,,0.6089812332439679
,,0.7713437268002963,0.8529490616621984
0.7033994334277621,0.6597864768683274,,
,,,
,0.5925266903914589,,
,0.5603202846975089,0.4828012868101972,0.7784182305630027
,,,
,,0.3835684236575112,0.29423592493297585
0.3971671388101984,0.48736654804270463,0.7772828507795104,
,0.8083629893238434,,
,,0.6270725068052485,
0.18215297450424933,0.25355871886120995,0.6211333828260344,0.7085790884718499
0.6473087818696884,0.6215302491103202,,0.45576407506702415
0.5572237960339944,,0.38827023014105677,0.789946380697051
0.46657223796034003,0.34430604982206403,0.5963870329126486,
,,,
,,0.5223954466716165,
0.7240793201133146,0.6827402135231316,0.4182133135362527,0.5320375335120644
0.6229461756373939,0.4135231316725979,,0.5597855227882038
,0.7999999999999997,,0.8418230563002682
,,0.5315515961395718,0.09932975871313676
,,,
0.6801699716713882,,,
,0.7788256227758005,0.4137589705518465,
0.4016997167138811,,0.3266518188567211,0.8627345844504022
,0.30106761565836304,0.3838158871566435,
0.773371104815864,,,0.6494638069705094
0.7492917847025496,,0.5362534026231138,0.23914209115281498
0.39971671388101987,,,0.6408847184986597
,,,0.4215817694369974
,,0.5614946795347713,0.214343163538874
,,0.23731749566939087,
,0.2743772241992882,,0.9005361930294906
,0.29181494661921703,,
,,0.5609997525364996,0.860857908847185
0.7172804532577904,0.6081850533807828,0.2830982430091602,
0.6801699716713882,,,
,,,0.6845844504021448
0.23909348441926348,,0.637960900767137,0.7888739946380698
0.6235127478753542,0.41921708185053386,,0.25321715817694374
0.801416430594901,0.7275800711743771,0.40806731007176467,
0.4070821529745043,0.45409252669039146,0.523880227666421,0.9990616621983917
,0.8638790035587188,0.2870576589952982,
0.7742209631728046,0.6430604982206406,,
,0.33096085409252674,,0.700402144772118
0.39801699716713884,0.23594306049822056,,
0.12747875354107652,0.2973309608540925,0.2900272209849071,
0.611614730878187,0.8475088967971528,0.4105419450631054,0.8479892761394101
0.9011331444759207,0.9218861209964412,,
,,,0.535254691689008
,,0.5345211581291771,0.5403485254691691
,0.31423487544483986,0.47389260084137774,
0.6563739376770539,,,
0.7031161473087819,0.6953736654804269,,0.4776139410187668
0.09376770538243627,0.2743772241992882,,
,0.8177935943060496,,
0.767988668555241,0.6345195729537366,0.4528582034149977,0.40978552278820385
,0.6501779359430605,0.5043306112348453,
,0.24110320284697506,,
0.21444759206798875,,0.5493689680772107,0.820911528150134
0.239943342776204,,,
,,,
0.5524079320113314,,0.5243751546646891,
0.5178470254957507,0.686476868327402,,
,0.5948398576512456,,
0.21586402266288957,0.20960854092526693,,0.6626005361930296
0.6073654390934845,,0.4055926750804275,0.8171581769436997
,0.6313167259786477,0.6498391487255653,0.6155495978552279
,0.2743772241992882,0.7908933432318719,
,,,0.9134048257372656
,0.5880782918149464,0.5147240781984692,
0.5155807365439095,0.351067615658363,0.5275921801534302,0.16930294906166216
0.5300283286118981,0.3279359430604982,0.5694135115070544,0.5702412868632707
,0.43540925266903907,0.39618906211333993,
0.35609065155807373,,,0.7522788203753352
0.3422096317280454,0.1841637010676157,,0.535254691689008
0.68328611898017,0.7825622775800712,,
0.45410764872521253,0.6389679715302491,,
,,0.6946300420687983,0.876005361930295
,0.2540925266903915,0.45335313041326586,
0.40849858356940516,,0.4224201930215301,
0.19405099150141647,,,0.9784182305630027
,0.2686832740213523,0.6347438752783958,0.57171581769437
0.1322946175637394,0.2653024911032029,0.43702053947042785,0.7581769436997321
,,0.5731254639940602,0.7689008042895444
0.35750708215297455,0.3227758007117437,0.7169017569908469,0.7718498659517428
,0.5663701067615657,,0.5675603217158178
,,0.4677060133630313,
,0.30925266903914594,0.851274437020539,
,,0.31947537738183485,
,0.4638790035587188,0.35609997525365245,
,0.2540925266903915,,
0.47507082152974506,0.34234875444839863,,
0.5314447592067989,,,0.49772117962466494
0.673371104815864,,,0.5089812332439678
0.4906515580736544,0.7384341637010675,0.4964117792625622,0.6123324396782841
,,0.27196238554813235,
0.3903682719546743,0.48736654804270463,0.7772828507795104,
0.35099150141643065,0.31423487544483986,0.4773570898292512,0.4223860589812333
0.34674220963172814,,0.4610244988864167,
0.8651558073654392,,0.5412026726057917,0.47345844504021456
,0.5612099644128113,,0.7218498659517427
0.2492917847025496,0.2160142348754448,,0.9995978552278821
0.4906515580736544,,0.28656273199703364,
0.43824362606232303,0.33274021352313166,,0.5545576407506703
,,0.3932195001237311,0.48686327077748
,0.43932384341637,,0.297319034852547
0.3144475920679887,0.28113879003558706,,0.8529490616621984
0.4393767705382437,0.3263345195729538,0.550358822073747,0.48391420911528155
0.7048158640226629,0.8007117437722419,0.34471665429349585,
0.296600566572238,0.2702846975088967,,
,0.3455516014234875,0.3650086612224719,0.5558981233243969
,0.7973309608540925,0.16159366493442207,
0.730028328611898,,,0.34410187667560327
,,,0.593833780160858
,,,0.5504021447721181
0.3660056657223797,0.2572953736654804,,
0.21841359773371105,0.2775800711743772,,
0.7226628895184136,,,
,0.30106761565836304,0.3875278396436528,
0.5373937677053825,0.6313167259786477,,0.7351206434316355
0.5062322946175638,,0.2407819846572643,
0.34872521246458926,,0.7317495669388805,
0.5994334277620397,,,0.6651474530831101
,0.24928825622775797,0.6760702796337554,0.651608579088472
0.5147308781869688,,0.6763177431328913,
,,0.4664686958673627,0.7723860589812335
,,,
,0.2160142348754448,0.5006186587478361,0.686058981233244
,,,
0.6728045325779037,0.43932384341637,,
,,,0.6328418230563002
,,0.7916357337292794,
,0.8224199288256228,0.4278643900024761,0.8284182305630028
0.14957507082152977,0.24928825622775797,,
,0.2807829181494662,,0.8233243967828421
,0.23167259786476868,0.6268250433061162,
,0.2667259786476869,0.45186834941846143,0.5313672922252011
,0.8713523131672597,0.4956693887651582,0.1463806970509383
0.7396600566572239,0.7806049822064057,0.5028458302400409,
0.6747875354107649,0.596085409252669,0.5436773075971324,0.36447721179624665
0.7507082152974505,,0.5389755011135868,0.4521447721179625
,,0.30809205642167825,
,,0.5120019797079962,0.8463806970509384
0.624929178470255,,0.6466221232368241,0.2509383378016086
,0.6176156583629894,,
,,,
,,0.5822816134620155,0.5558981233243969
0.41444759206798876,,0.5139816877010652,
0.5339943342776204,0.2879003558718861,0.5392229646127191,0.7257372654155498
,0.2519572953736655,0.6097500618658742,0.622520107238606
0.5297450424929179,,0.6869586735956474,
,,,
